method,model,evaluation_scheme,split,nominal_coverage,EmpiricalCoverage,CoverageGap,MeanIntervalWidth,MedianIntervalWidth,StdIntervalWidth,BelowIntervalRate,AboveIntervalRate,MeanWinklerScore,MedianWinklerScore,UncertaintyErrorSpearman,n_rows,MAE,RMSE,R2,R,Bias,MedianAE,evaluation_fold,publication_group,publication_source,publication_country,publication_year
bayesian_ridge_conformalized,Bayesian Ridge,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,97.77513800722141,98.13821904477732,0.8229802857299693,0.0,0.0,97.77513800722141,98.13821904477732,0.8999999999999998,5,16.895641567310065,17.187531281954183,-249.37396308789965,0.3155773970050182,16.895641567310065,16.260892581251028,shared_publication_test,Ref-75-Research,shared_semantic_dataset,,
bayesian_ridge_conformalized,Bayesian Ridge,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,191.98616313005078,191.98616313005078,95.83706834622728,0.0,0.0,191.98616313005078,191.98616313005078,0.9999999999999999,2,8.592872507463284,9.10150855240582,-8.204161992168476,1.0,8.592872507463284,8.592872507463284,shared_publication_test,Ref-83-Research,shared_semantic_dataset,,
bayesian_ridge_conformalized,Bayesian Ridge,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,97.33381765346243,97.33381765346243,1.4261113669766488,0.0,0.0,97.33381765346243,97.33381765346243,0.9999999999999999,2,40.52623215595791,40.52915912656698,-729.0501064473724,1.0,40.52623215595791,40.52623215595791,shared_publication_test,Ref-89-Research,shared_semantic_dataset,,
bayesian_ridge_conformalized,Bayesian Ridge,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,97.29509438571083,97.14486176158218,0.3770145320602934,0.0,0.0,97.29509438571083,97.14486176158218,0.19999999999999998,4,6.131088508116541,6.601384487600112,-0.06288480861286305,-0.9079593845004302,0.9233884888886692,7.05447699700521,shared_publication_test,Ref-95-Research,shared_semantic_dataset,,
bayesian_ridge_conformalized,Bayesian Ridge,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,96.38909970462186,96.38909970462186,0.0,0.0,0.0,96.38909970462186,96.38909970462186,,1,1.9292015341754336,1.9292015341754336,,,-1.9292015341754336,1.9292015341754336,shared_publication_test,Ref-97-Research,shared_semantic_dataset,,
bayesian_ridge_conformalized,Bayesian Ridge,shared_publication_held_out,test,0.9,0.6666666666666666,-0.2333333333333334,97.2104703362212,96.90094001309643,0.6272976479767532,0.3333333333333333,0.0,228.20775537787333,96.90094001309643,1.0,3,48.64044067587227,50.69431562670425,-13.154971072055814,0.04387296452102466,-48.64044067587227,40.73037310170105,shared_publication_test,Ref-108-Research,shared_semantic_dataset,,
bayesian_ridge_conformalized,Bayesian Ridge,shared_publication_held_out,test,0.9,0.0,-0.9,96.98468016294842,96.98468016294842,0.07291450626545526,0.0,1.0,683.0301620462716,683.0301620462716,-0.9999999999999999,2,77.79461417564036,77.83116503956288,-59.57690251415676,1.0,77.79461417564036,77.79461417564036,shared_publication_test,Ref-109-Research,shared_semantic_dataset,,
bayesian_ridge_conformalized,Bayesian Ridge,shared_publication_held_out,test,0.9,0.0,-0.9,96.05770745022772,96.05770745022772,0.019848289501346983,0.0,1.0,261.934080352794,261.934080352794,0.9999999999999999,2,56.322672370242174,56.64799346261662,-157.4688969550941,1.0,56.322672370242174,56.322672370242174,shared_publication_test,Ref-111-Research,shared_semantic_dataset,,
bayesian_ridge_conformalized,Bayesian Ridge,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,96.22667644467748,96.21931280801391,0.021651948805317442,0.0,0.0,96.22667644467748,96.21931280801391,0.5,3,10.512831835935467,10.857739624786575,-12.232908304277228,0.6082328061519484,10.512831835935467,10.631740175066113,shared_publication_test,Ref-128-Research,shared_semantic_dataset,,
bayesian_ridge_conformalized,Bayesian Ridge,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,97.14807368357035,97.14807368357035,0.0,0.0,0.0,97.14807368357035,97.14807368357035,,2,6.308824745408245,7.6944976878465186,-2.051186270285437,,-6.308824745408245,6.308824745408245,shared_publication_test,Ref-133-Research,shared_semantic_dataset,,
bayesian_ridge_conformalized,Bayesian Ridge,shared_publication_held_out,test,0.9,0.9642857142857143,0.06428571428571428,96.50579384671131,96.47785707350764,0.37662016640409585,0.0,0.03571428571428571,104.13020647319016,96.47851188788272,0.24346165888710186,112,20.586144751517402,25.139267850293848,0.2945754534076951,0.7840093330040769,11.594299670529406,18.454866607742034,shared_publication_test,Ref-144-Research,shared_semantic_dataset,,
bayesian_ridge_conformalized,Bayesian Ridge,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,96.42081230865548,96.40757688964041,0.0652469823752854,0.0,0.0,96.42081230865548,96.40757688964041,-0.8545454545454544,10,17.389692179743868,22.90813300760724,-0.886282153388535,-0.9508709497664773,-14.77992425800135,10.60847190045645,shared_publication_test,Ref-160-Research,shared_semantic_dataset,,
bayesian_ridge_conformalized,Bayesian Ridge,shared_publication_held_out,test,0.9,0.8333333333333334,-0.06666666666666665,96.24713975377783,96.21942693785056,0.08929677063495961,0.16666666666666666,0.0,138.55257954096882,96.21942693785056,0.942857142857143,6,40.13944880941498,41.54346953493911,-10.70294876549537,0.5346158509289779,-40.13944880941498,38.32941518240588,shared_publication_test,Ref-161-Research,shared_semantic_dataset,,
bayesian_ridge_conformalized,Bayesian Ridge,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,96.06175293905534,96.06697783055483,0.05845171413653191,0.0,0.0,96.06175293905534,96.06697783055483,0.5964912280701754,19,18.76480986934711,20.72128562656294,-0.9640235729235249,0.7491093674907896,-17.69801357267147,20.653137766544347,shared_publication_test,Ref-162-Research,shared_semantic_dataset,,
elastic_net_residual_bootstrap,Elastic Net,shared_publication_held_out,test,0.9,0.75,-0.15000000000000002,64.83525917635122,65.16317942480354,3.6111660775751417,0.0,0.25,77.10058566218353,67.69150366869826,-0.39999999999999997,4,22.11282709654816,24.606296020944345,-2.610703265719517,0.9640941829033836,22.11282709654816,16.931360504318306,shared_publication_test,Ref-9-Research,shared_semantic_dataset,,
elastic_net_residual_bootstrap,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,71.09704073432061,70.57547771955453,3.468082848406788,0.0,0.0,71.09704073432061,70.57547771955453,0.7999999999999999,4,8.565418170800939,10.736565824224169,-1.049130667458865,0.3900024824966542,8.144874607257805,7.580836341601881,shared_publication_test,Ref-32-Research,shared_semantic_dataset,,
elastic_net_residual_bootstrap,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,62.605665492176065,62.605665492176065,5.098453858045836,0.0,0.0,62.605665492176065,62.605665492176065,-0.9999999999999999,2,13.723267740675666,14.77318067200708,-0.02106472575545082,1.0,-13.723267740675666,13.723267740675666,shared_publication_test,Ref-33-Research,shared_semantic_dataset,,
elastic_net_residual_bootstrap,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,69.18303465347603,69.18303465347603,0.0,0.0,0.0,69.18303465347603,69.18303465347603,,1,4.710460375876579,4.710460375876579,,,-4.710460375876579,4.710460375876579,shared_publication_test,Ref-35-Research,shared_semantic_dataset,,
elastic_net_residual_bootstrap,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,65.22849390279369,64.37690741348638,4.25679040363979,0.0,0.0,65.22849390279369,64.37690741348638,-0.39999999999999997,4,18.46704427034792,19.116478243442035,-4.924048477114368,0.9723692053875297,-18.46704427034792,17.93996525544391,shared_publication_test,Ref-44-Research,shared_semantic_dataset,,
elastic_net_residual_bootstrap,Elastic Net,shared_publication_held_out,test,0.9,0.6111111111111112,-0.28888888888888886,70.31749885094824,69.55234866378635,4.535219695408498,0.08333333333333333,0.3055555555555556,176.4874116828973,75.42907667650681,0.06559907389542736,72,30.634619709950965,34.69252634647861,-0.5049614751346139,0.32673740261382145,21.104318836423495,29.209053686478143,shared_publication_test,Ref-48-Research,shared_semantic_dataset,,
elastic_net_residual_bootstrap,Elastic Net,shared_publication_held_out,test,0.9,0.0,-0.9,69.88338625225796,70.00413420346432,4.435946199402432,1.0,0.0,278.0480474919486,259.75210245565216,0.3,5,42.35280886754571,42.99811671321329,-22.654529694000924,0.6022230066385287,-42.35280886754571,39.74399100794844,shared_publication_test,Ref-55-Research,shared_semantic_dataset,,
elastic_net_residual_bootstrap,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,68.52882666927249,68.28487477693656,1.2323378612598934,0.0,0.0,68.52882666927249,68.28487477693656,0.2571428571428572,6,6.693494142546794,7.326865732734984,-0.06890852475605169,-0.8675568380553629,1.5427721197440125,6.551094243640762,shared_publication_test,Ref-57-Research,shared_semantic_dataset,,
elastic_net_residual_bootstrap,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,68.23252914254803,69.16341480219025,4.367962466354086,0.0,0.0,68.23252914254803,69.16341480219025,0.04761904761904763,8,15.978417133699665,17.619409493720248,-18.177982449877938,0.46432717483426317,-14.527791754449126,15.39649247288591,shared_publication_test,Ref-64-Research,shared_semantic_dataset,,
elastic_net_residual_bootstrap,Elastic Net,shared_publication_held_out,test,0.9,0.5333333333333333,-0.3666666666666667,68.91058418740262,69.0394595413024,3.960632802349605,0.06666666666666667,0.4,168.21466655755935,76.56082970246358,-0.06719323659333917,30,30.26301064741523,33.52833374873157,-0.5004215446680984,0.739956588096344,23.0805219997889,32.255284318946764,shared_publication_test,Ref-65-Research,shared_semantic_dataset,,
elastic_net_residual_bootstrap,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,71.247271958334,71.247271958334,2.264530032594621,0.0,0.0,71.247271958334,71.247271958334,-0.9999999999999999,2,6.003634743511341,6.432093378140696,-1.0430530975368586,1.0,6.003634743511341,6.003634743511341,shared_publication_test,Ref-68-Research,shared_semantic_dataset,,
elastic_net_residual_bootstrap,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,67.02954345712057,67.21970818230034,4.124363642315444,0.0,0.0,67.02954345712057,67.21970818230034,0.49999999999999994,5,15.729592550231606,15.925260095240724,-213.94890082132451,0.2543290982783522,15.729592550231606,14.740771641296703,shared_publication_test,Ref-75-Research,shared_semantic_dataset,,
elastic_net_residual_bootstrap,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,65.43299644931892,65.43299644931892,2.347859837205128,0.0,0.0,65.43299644931892,65.43299644931892,-0.9999999999999999,2,3.0,3.004605181572434,-0.0030724774591019965,,0.16628979864056248,3.0,shared_publication_test,Ref-83-Research,shared_semantic_dataset,,
elastic_net_residual_bootstrap,Elastic Net,shared_publication_held_out,test,0.9,0.0,-0.9,69.19952905621977,69.19952905621977,0.6947298309273506,0.0,1.0,269.68369548924807,269.68369548924807,-0.9999999999999999,2,44.846522915640406,44.85282665114234,-893.1226927099664,1.0,44.846522915640406,44.846522915640406,shared_publication_test,Ref-89-Research,shared_semantic_dataset,,
elastic_net_residual_bootstrap,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,65.60291795436848,67.95200552543236,6.05913744321446,0.0,0.0,65.60291795436848,67.95200552543236,0.39999999999999997,4,7.850333852640134,9.078874240670725,-1.010389206778401,-0.9079593845004498,5.467625798646296,8.233041906633972,shared_publication_test,Ref-95-Research,shared_semantic_dataset,,
elastic_net_residual_bootstrap,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,69.93913038021881,69.93913038021881,0.0,0.0,0.0,69.93913038021881,69.93913038021881,,1,1.024440253717998,1.024440253717998,,,-1.024440253717998,1.024440253717998,shared_publication_test,Ref-97-Research,shared_semantic_dataset,,
elastic_net_residual_bootstrap,Elastic Net,shared_publication_held_out,test,0.9,0.0,-0.9,67.29976604620165,68.16177152601816,1.781932281273484,1.0,0.0,256.1356159985967,257.0199891769922,0.5,3,42.17585307024719,43.57766149240452,-9.459677619534494,0.7442040050546732,-42.17585307024719,38.35489685878875,shared_publication_test,Ref-108-Research,shared_semantic_dataset,,
elastic_net_residual_bootstrap,Elastic Net,shared_publication_held_out,test,0.9,0.0,-0.9,70.16919775499059,70.16919775499059,3.4843656658878857,0.0,1.0,908.0562391140878,908.0562391140878,0.9999999999999999,2,80.3826450123574,80.4139406205987,-63.66401846133172,0.9999999999999998,80.3826450123574,80.3826450123574,shared_publication_test,Ref-109-Research,shared_semantic_dataset,,
elastic_net_residual_bootstrap,Elastic Net,shared_publication_held_out,test,0.9,0.0,-0.9,74.67150664451577,74.67150664451577,2.657484389107566,0.0,1.0,423.50592445596465,423.50592445596465,-0.9999999999999999,2,57.11637134477154,57.441131690564106,-161.93746221692484,1.0,57.11637134477154,57.11637134477154,shared_publication_test,Ref-111-Research,shared_semantic_dataset,,
elastic_net_residual_bootstrap,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,70.98799324761482,69.38930226378761,2.5372621767191808,0.0,0.0,70.98799324761482,69.38930226378761,0.5,3,17.24949965716497,17.482580603625316,-33.30737866126607,0.6082328061519774,17.24949965716497,17.681776817945575,shared_publication_test,Ref-128-Research,shared_semantic_dataset,,
elastic_net_residual_bootstrap,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,69.34341813072906,69.34341813072906,1.6649582410087191,0.0,0.0,69.34341813072906,69.34341813072906,-0.9999999999999999,2,4.405000000000001,5.237550321764361,-0.4137238729085304,,-2.8333563794577543,4.405000000000001,shared_publication_test,Ref-133-Research,shared_semantic_dataset,,
elastic_net_residual_bootstrap,Elastic Net,shared_publication_held_out,test,0.9,0.8660714285714286,-0.03392857142857142,68.68171641796827,68.4986116596009,3.858727108232161,0.026785714285714284,0.10714285714285714,98.63248243104525,69.44788461257363,-0.05201699874051758,112,20.47245703666928,25.05497263989858,0.29929828112425805,0.7960136560477127,11.712751267722014,18.238890316700207,shared_publication_test,Ref-144-Research,shared_semantic_dataset,,
elastic_net_residual_bootstrap,Elastic Net,shared_publication_held_out,test,0.9,0.7,-0.20000000000000007,67.10897377167439,66.90172566977425,5.161650369989737,0.3,0.0,108.50060434700694,69.01108247624302,0.0303030303030303,10,17.08441432988119,22.50664042549729,-0.8207428318271408,-0.9472970103410219,-14.656445615539457,10.32031887483312,shared_publication_test,Ref-160-Research,shared_semantic_dataset,,
elastic_net_residual_bootstrap,Elastic Net,shared_publication_held_out,test,0.9,0.16666666666666666,-0.7333333333333334,70.77224089514449,68.76450005830948,4.516504541287221,0.8333333333333334,0.0,271.2958102537109,201.59586669274563,-0.942857142857143,6,41.37962443512437,42.77360798230494,-11.40627904194018,0.5451897155473429,-41.37962443512437,38.91860287767872,shared_publication_test,Ref-161-Research,shared_semantic_dataset,,
elastic_net_residual_bootstrap,Elastic Net,shared_publication_held_out,test,0.9,0.8947368421052632,-0.0052631578947368585,67.52508081335908,67.85639599692209,3.881781285882643,0.10526315789473684,0.0,69.49149350934117,68.21871814609062,-0.2982456140350877,19,19.020346468346464,20.966543591360807,-1.0107912396055143,0.7710746196468501,-18.020687854856465,21.450878573215192,shared_publication_test,Ref-162-Research,shared_semantic_dataset,,
elastic_net_bootstrap_conformalized,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,90.26755409385574,90.59547434230807,3.6111660775751417,0.0,0.0,90.26755409385574,90.59547434230807,-0.39999999999999997,4,22.11282709654816,24.606296020944345,-2.610703265719517,0.9640941829033836,22.11282709654816,16.931360504318306,shared_publication_test,Ref-9-Research,shared_semantic_dataset,,
elastic_net_bootstrap_conformalized,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,96.52933565182512,96.00777263705905,3.4680828484067883,0.0,0.0,96.52933565182512,96.00777263705905,0.7999999999999999,4,8.565418170800939,10.736565824224169,-1.049130667458865,0.3900024824966542,8.144874607257805,7.580836341601881,shared_publication_test,Ref-32-Research,shared_semantic_dataset,,
elastic_net_bootstrap_conformalized,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,88.03796040968058,88.03796040968058,5.098453858045836,0.0,0.0,88.03796040968058,88.03796040968058,-0.9999999999999999,2,13.723267740675666,14.77318067200708,-0.02106472575545082,1.0,-13.723267740675666,13.723267740675666,shared_publication_test,Ref-33-Research,shared_semantic_dataset,,
elastic_net_bootstrap_conformalized,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,94.61532957098055,94.61532957098055,0.0,0.0,0.0,94.61532957098055,94.61532957098055,,1,4.710460375876579,4.710460375876579,,,-4.710460375876579,4.710460375876579,shared_publication_test,Ref-35-Research,shared_semantic_dataset,,
elastic_net_bootstrap_conformalized,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,90.66078882029821,89.8092023309909,4.25679040363979,0.0,0.0,90.66078882029821,89.8092023309909,-0.39999999999999997,4,18.46704427034792,19.116478243442035,-4.924048477114368,0.9723692053875297,-18.46704427034792,17.93996525544391,shared_publication_test,Ref-44-Research,shared_semantic_dataset,,
elastic_net_bootstrap_conformalized,Elastic Net,shared_publication_held_out,test,0.9,0.7916666666666666,-0.10833333333333339,95.74979376845278,94.98464358129087,4.535219695408498,0.041666666666666664,0.16666666666666666,128.71832559006504,97.74207124689758,0.06559907389542736,72,30.634619709950965,34.69252634647861,-0.5049614751346139,0.32673740261382145,21.104318836423495,29.209053686478143,shared_publication_test,Ref-48-Research,shared_semantic_dataset,,
elastic_net_bootstrap_conformalized,Elastic Net,shared_publication_held_out,test,0.9,0.6,-0.30000000000000004,95.31568116976248,95.43642912096884,4.435946199402432,0.4,0.0,138.55639019931297,96.00826146630983,0.3,5,42.35280886754571,42.99811671321329,-22.654529694000924,0.6022230066385287,-42.35280886754571,39.74399100794844,shared_publication_test,Ref-55-Research,shared_semantic_dataset,,
elastic_net_bootstrap_conformalized,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,93.96112158677703,93.71716969444108,1.2323378612598934,0.0,0.0,93.96112158677703,93.71716969444108,0.2571428571428572,6,6.693494142546794,7.326865732734984,-0.06890852475605169,-0.8675568380553629,1.5427721197440125,6.551094243640762,shared_publication_test,Ref-57-Research,shared_semantic_dataset,,
elastic_net_bootstrap_conformalized,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,93.66482406005255,94.59570971969477,4.367962466354086,0.0,0.0,93.66482406005255,94.59570971969477,0.04761904761904763,8,15.978417133699665,17.619409493720248,-18.177982449877938,0.46432717483426317,-14.527791754449126,15.39649247288591,shared_publication_test,Ref-64-Research,shared_semantic_dataset,,
elastic_net_bootstrap_conformalized,Elastic Net,shared_publication_held_out,test,0.9,0.8666666666666667,-0.033333333333333326,94.34287910490713,94.47175445880693,3.960632802349609,0.0,0.13333333333333333,120.37584243678981,95.29696441759454,-0.06719323659333917,30,30.26301064741523,33.52833374873157,-0.5004215446680984,0.739956588096344,23.0805219997889,32.255284318946764,shared_publication_test,Ref-65-Research,shared_semantic_dataset,,
elastic_net_bootstrap_conformalized,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,96.67956687583852,96.67956687583852,2.264530032594621,0.0,0.0,96.67956687583852,96.67956687583852,-0.9999999999999999,2,6.003634743511341,6.432093378140696,-1.0430530975368586,1.0,6.003634743511341,6.003634743511341,shared_publication_test,Ref-68-Research,shared_semantic_dataset,,
elastic_net_bootstrap_conformalized,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,92.46183837462509,92.65200309980486,4.124363642315444,0.0,0.0,92.46183837462509,92.65200309980486,0.49999999999999994,5,15.729592550231606,15.925260095240724,-213.94890082132451,0.2543290982783522,15.729592550231606,14.740771641296703,shared_publication_test,Ref-75-Research,shared_semantic_dataset,,
elastic_net_bootstrap_conformalized,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,90.86529136682344,90.86529136682344,2.347859837205128,0.0,0.0,90.86529136682344,90.86529136682344,-0.9999999999999999,2,3.0,3.004605181572434,-0.0030724774591019965,,0.16628979864056248,3.0,shared_publication_test,Ref-83-Research,shared_semantic_dataset,,
elastic_net_bootstrap_conformalized,Elastic Net,shared_publication_held_out,test,0.9,0.5,-0.4,94.6318239737243,94.6318239737243,0.6947298309273506,0.0,0.5,114.74549325459145,114.74549325459145,-0.9999999999999999,2,44.846522915640406,44.85282665114234,-893.1226927099664,1.0,44.846522915640406,44.846522915640406,shared_publication_test,Ref-89-Research,shared_semantic_dataset,,
elastic_net_bootstrap_conformalized,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,91.035212871873,93.38430044293688,6.05913744321446,0.0,0.0,91.035212871873,93.38430044293688,0.39999999999999997,4,7.850333852640134,9.078874240670725,-1.010389206778401,-0.9079593845004498,5.467625798646296,8.233041906633972,shared_publication_test,Ref-95-Research,shared_semantic_dataset,,
elastic_net_bootstrap_conformalized,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,95.37142529772333,95.37142529772333,0.0,0.0,0.0,95.37142529772333,95.37142529772333,,1,1.024440253717998,1.024440253717998,,,-1.024440253717998,1.024440253717998,shared_publication_test,Ref-97-Research,shared_semantic_dataset,,
elastic_net_bootstrap_conformalized,Elastic Net,shared_publication_held_out,test,0.9,0.6666666666666666,-0.2333333333333334,92.73206096370616,93.59406644352268,1.781932281273484,0.3333333333333333,0.0,126.84900472099945,94.3518224465065,0.5,3,42.17585307024719,43.57766149240452,-9.459677619534494,0.7442040050546732,-42.17585307024719,38.35489685878875,shared_publication_test,Ref-108-Research,shared_semantic_dataset,,
elastic_net_bootstrap_conformalized,Elastic Net,shared_publication_held_out,test,0.9,0.0,-0.9,95.60149267249511,95.60149267249511,3.4843656658878857,0.0,1.0,679.1655848565472,679.1655848565472,0.9999999999999999,2,80.3826450123574,80.4139406205987,-63.66401846133172,0.9999999999999998,80.3826450123574,80.3826450123574,shared_publication_test,Ref-109-Research,shared_semantic_dataset,,
elastic_net_bootstrap_conformalized,Elastic Net,shared_publication_held_out,test,0.9,0.5,-0.4,100.1038015620203,100.1038015620203,2.657484389107566,0.0,0.5,232.43811860454247,232.43811860454247,-0.9999999999999999,2,57.11637134477154,57.441131690564106,-161.93746221692484,1.0,57.11637134477154,57.11637134477154,shared_publication_test,Ref-111-Research,shared_semantic_dataset,,
elastic_net_bootstrap_conformalized,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,96.42028816511935,94.82159718129213,2.5372621767191808,0.0,0.0,96.42028816511935,94.82159718129213,0.5,3,17.24949965716497,17.482580603625316,-33.30737866126607,0.6082328061519774,17.24949965716497,17.681776817945575,shared_publication_test,Ref-128-Research,shared_semantic_dataset,,
elastic_net_bootstrap_conformalized,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,94.77571304823358,94.77571304823358,1.6649582410087191,0.0,0.0,94.77571304823358,94.77571304823358,-0.9999999999999999,2,4.405000000000001,5.237550321764361,-0.4137238729085304,,-2.8333563794577543,4.405000000000001,shared_publication_test,Ref-133-Research,shared_semantic_dataset,,
elastic_net_bootstrap_conformalized,Elastic Net,shared_publication_held_out,test,0.9,0.9642857142857143,0.06428571428571428,94.1140113354728,93.93090657710542,3.858727108232161,0.0,0.03571428571428571,101.13321756105454,94.11767899354808,-0.05201699874051758,112,20.47245703666928,25.05497263989858,0.29929828112425805,0.7960136560477127,11.712751267722014,18.238890316700207,shared_publication_test,Ref-144-Research,shared_semantic_dataset,,
elastic_net_bootstrap_conformalized,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,92.5412686891789,92.33402058727877,5.161650369989737,0.0,0.0,92.5412686891789,92.33402058727877,0.0303030303030303,10,17.08441432988119,22.50664042549729,-0.8207428318271408,-0.9472970103410219,-14.656445615539457,10.32031887483312,shared_publication_test,Ref-160-Research,shared_semantic_dataset,,
elastic_net_bootstrap_conformalized,Elastic Net,shared_publication_held_out,test,0.9,0.6666666666666666,-0.2333333333333334,96.20453581264901,94.196794975814,4.516504541287221,0.3333333333333333,0.0,164.2827519581018,100.90362933121372,-0.942857142857143,6,41.37962443512437,42.77360798230494,-11.40627904194018,0.5451897155473429,-41.37962443512437,38.91860287767872,shared_publication_test,Ref-161-Research,shared_semantic_dataset,,
elastic_net_bootstrap_conformalized,Elastic Net,shared_publication_held_out,test,0.9,1.0,0.09999999999999998,92.95737573086362,93.28869091442661,3.881781285882642,0.0,0.0,92.95737573086362,93.28869091442661,-0.2982456140350877,19,19.020346468346464,20.966543591360807,-1.0107912396055143,0.7710746196468501,-18.020687854856465,21.450878573215192,shared_publication_test,Ref-162-Research,shared_semantic_dataset,,
