cement,cement_type,silica_fume,fly_ash,fly_ash_type,limestone_powder,quartz_powder,glass_powder,rice_husk_ash,metakaolin,ggbfs,slag,slag_type,nano_caco3,nano_al2o3,nano_tio2,nano_sio2,filler,filler_type,sand,sand_type,sand_max_size,fiber1_type,fiber1_amount,fiber1_length,fiber1_diameter,fiber2_type,fiber2_amount,water,sp_type,sp_amount,curing_method,curing_temp
695.9,OPC_42.5,214.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,160.6,Balast Powder,1177.5,Quartz Sand,0.8,Straight Steel Fiber,120.0,13.0,0.2,not_applicable,0.0,184.0,Unspecified,20.9,Steam Curing,80.0
695.9,OPC_42.5,214.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,160.6,Balast Powder,1177.5,Quartz Sand,0.8,Straight Steel Fiber,120.0,13.0,0.2,not_applicable,0.0,184.0,Unspecified,22.2,Steam Curing,80.0
695.9,OPC_42.5,214.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,160.6,Balast Powder,1177.5,Quartz Sand,0.8,Straight Steel Fiber,120.0,13.0,0.2,not_applicable,0.0,184.0,Unspecified,23.3,Steam Curing,80.0
535.3,OPC_42.5,214.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,321.2,Balast Powder,1177.5,Quartz Sand,0.8,Straight Steel Fiber,120.0,13.0,0.2,not_applicable,0.0,184.0,Unspecified,22.5,Steam Curing,80.0
535.3,OPC_42.5,214.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,321.2,Balast Powder,1177.5,Quartz Sand,0.8,Straight Steel Fiber,120.0,13.0,0.2,not_applicable,0.0,184.0,Unspecified,23.9,Steam Curing,80.0
535.3,OPC_42.5,214.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,321.2,Balast Powder,1177.5,Quartz Sand,0.8,Straight Steel Fiber,120.0,13.0,0.2,not_applicable,0.0,184.0,Unspecified,24.5,Steam Curing,80.0
374.7,OPC_42.5,214.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,481.8,Balast Powder,1177.5,Quartz Sand,0.8,Straight Steel Fiber,120.0,13.0,0.2,not_applicable,0.0,184.0,Unspecified,23.1,Steam Curing,80.0
374.7,OPC_42.5,214.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,481.8,Balast Powder,1177.5,Quartz Sand,0.8,Straight Steel Fiber,120.0,13.0,0.2,not_applicable,0.0,184.0,Unspecified,24.3,Steam Curing,80.0
374.7,OPC_42.5,214.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,481.8,Balast Powder,1177.5,Quartz Sand,0.8,Straight Steel Fiber,120.0,13.0,0.2,not_applicable,0.0,184.0,Unspecified,25.5,Steam Curing,80.0
856.5,OPC_42.5,214.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1177.5,Quartz Sand,0.8,Straight Steel Fiber,120.0,13.0,0.2,not_applicable,0.0,184.0,Unspecified,19.7,Autoclave Curing,180.0
695.9,OPC_42.5,214.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,160.6,Balast Powder,1177.5,Quartz Sand,0.8,Straight Steel Fiber,120.0,13.0,0.2,not_applicable,0.0,184.0,Unspecified,20.9,Autoclave Curing,180.0
695.9,OPC_42.5,214.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,160.6,Balast Powder,1177.5,Quartz Sand,0.8,Straight Steel Fiber,120.0,13.0,0.2,not_applicable,0.0,184.0,Unspecified,22.2,Autoclave Curing,180.0
695.9,OPC_42.5,214.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,160.6,Balast Powder,1177.5,Quartz Sand,0.8,Straight Steel Fiber,120.0,13.0,0.2,not_applicable,0.0,184.0,Unspecified,23.3,Autoclave Curing,180.0
535.3,OPC_42.5,214.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,321.2,Balast Powder,1177.5,Quartz Sand,0.8,Straight Steel Fiber,120.0,13.0,0.2,not_applicable,0.0,184.0,Unspecified,22.5,Autoclave Curing,180.0
535.3,OPC_42.5,214.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,321.2,Balast Powder,1177.5,Quartz Sand,0.8,Straight Steel Fiber,120.0,13.0,0.2,not_applicable,0.0,184.0,Unspecified,23.9,Autoclave Curing,180.0
535.3,OPC_42.5,214.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,321.2,Balast Powder,1177.5,Quartz Sand,0.8,Straight Steel Fiber,120.0,13.0,0.2,not_applicable,0.0,184.0,Unspecified,24.5,Autoclave Curing,180.0
374.7,OPC_42.5,214.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,481.8,Balast Powder,1177.5,Quartz Sand,0.8,Straight Steel Fiber,120.0,13.0,0.2,not_applicable,0.0,184.0,Unspecified,23.1,Autoclave Curing,180.0
374.7,OPC_42.5,214.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,481.8,Balast Powder,1177.5,Quartz Sand,0.8,Straight Steel Fiber,120.0,13.0,0.2,not_applicable,0.0,184.0,Unspecified,24.3,Autoclave Curing,180.0
374.7,OPC_42.5,214.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,481.8,Balast Powder,1177.5,Quartz Sand,0.8,Straight Steel Fiber,120.0,13.0,0.2,not_applicable,0.0,184.0,Unspecified,25.5,Autoclave Curing,180.0
1000.0,OPC_I,250.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1100.0,Silica Sand,0.3,Straight Steel Fiber,156.0,13.0,0.22,not_applicable,0.0,170.0,Unspecified,70.0,Steam Curing,70.0
625.0,OPC_I,250.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,375.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1100.0,Silica Sand,0.3,Straight Steel Fiber,156.0,13.0,0.22,not_applicable,0.0,170.0,Unspecified,70.0,Steam Curing,70.0
625.0,OPC_I,250.0,0.0,not_applicable,0.0,0.0,0.0,187.5,0.0,187.5,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1100.0,Silica Sand,0.3,Straight Steel Fiber,156.0,13.0,0.22,not_applicable,0.0,170.0,Unspecified,70.0,Steam Curing,70.0
546.0,OPC_52.5,140.0,0.0,not_applicable,150.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,755.0,Gold Tailings,500.0,Natural River Sand,,not_applicable,0.0,0.0,0.0,not_applicable,0.0,190.0,PCE_SP,35.0,Standard Curing,20.0
615.0,OPC_52.5,140.0,0.0,not_applicable,150.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,556.0,Gold Tailings,629.0,Natural River Sand,,not_applicable,0.0,0.0,0.0,not_applicable,0.0,190.0,PCE_SP,35.0,Standard Curing,20.0
680.0,OPC_52.5,140.0,0.0,not_applicable,150.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,370.0,Gold Tailings,750.0,Natural River Sand,,not_applicable,0.0,0.0,0.0,not_applicable,0.0,190.0,PCE_SP,35.0,Standard Curing,20.0
745.0,OPC_52.5,140.0,0.0,not_applicable,150.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,184.0,Gold Tailings,871.0,Natural River Sand,,not_applicable,0.0,0.0,0.0,not_applicable,0.0,190.0,PCE_SP,35.0,Standard Curing,20.0
810.0,OPC_52.5,140.0,0.0,not_applicable,150.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,991.0,Natural River Sand,,not_applicable,0.0,0.0,0.0,not_applicable,0.0,190.0,PCE_SP,35.0,Standard Curing,20.0
810.0,HS_cement,225.0,0.0,not_applicable,0.0,243.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,972.0,Quartz Sand,0.6,not_applicable,0.0,0.0,0.0,not_applicable,0.0,196.0,PCE_HRWRA,13.0,Standard Curing,20.0
823.0,HS_cement,0.0,0.0,not_applicable,0.0,247.0,229.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,987.0,Quartz Sand,0.6,not_applicable,0.0,0.0,0.0,not_applicable,0.0,199.0,PCE_HRWRA,13.0,Standard Curing,20.0
823.0,HS_cement,0.0,0.0,not_applicable,0.0,247.0,229.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,987.0,Quartz Sand,0.6,not_applicable,0.0,0.0,0.0,not_applicable,0.0,199.0,PCE_HRWRA,13.0,Standard Curing,20.0
823.0,HS_cement,0.0,0.0,not_applicable,0.0,247.0,229.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,987.0,Quartz Sand,0.6,not_applicable,0.0,0.0,0.0,not_applicable,0.0,199.0,PCE_HRWRA,13.0,Standard Curing,20.0
823.0,HS_cement,0.0,0.0,not_applicable,0.0,247.0,229.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,987.0,Quartz Sand,0.6,not_applicable,0.0,0.0,0.0,not_applicable,0.0,199.0,PCE_HRWRA,13.0,Standard Curing,20.0
813.0,HS_cement,163.0,0.0,not_applicable,0.0,244.0,63.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,976.0,Quartz Sand,0.6,not_applicable,0.0,0.0,0.0,not_applicable,0.0,198.0,PCE_HRWRA,13.0,Standard Curing,20.0
816.0,HS_cement,113.0,0.0,not_applicable,0.0,245.0,113.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,980.0,Quartz Sand,0.6,not_applicable,0.0,0.0,0.0,not_applicable,0.0,197.0,PCE_HRWRA,13.0,Standard Curing,20.0
819.0,HS_cement,68.0,0.0,not_applicable,0.0,246.0,159.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,983.0,Quartz Sand,0.6,not_applicable,0.0,0.0,0.0,not_applicable,0.0,198.0,PCE_HRWRA,13.0,Standard Curing,20.0
823.0,HS_cement,0.0,0.0,not_applicable,0.0,247.0,229.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,987.0,Quartz Sand,0.6,not_applicable,0.0,0.0,0.0,not_applicable,0.0,199.0,PCE_HRWRA,13.0,Standard Curing,20.0
810.0,HS_cement,225.0,0.0,not_applicable,0.0,243.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,972.0,Quartz Sand,0.6,not_applicable,0.0,0.0,0.0,not_applicable,0.0,196.0,PCE_HRWRA,13.0,Steam Curing,90.0
823.0,HS_cement,0.0,0.0,not_applicable,0.0,247.0,229.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,987.0,Quartz Sand,0.6,not_applicable,0.0,0.0,0.0,not_applicable,0.0,199.0,PCE_HRWRA,13.0,Steam Curing,90.0
823.0,HS_cement,0.0,0.0,not_applicable,0.0,247.0,229.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,987.0,Quartz Sand,0.6,not_applicable,0.0,0.0,0.0,not_applicable,0.0,199.0,PCE_HRWRA,13.0,Steam Curing,90.0
823.0,HS_cement,0.0,0.0,not_applicable,0.0,247.0,229.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,987.0,Quartz Sand,0.6,not_applicable,0.0,0.0,0.0,not_applicable,0.0,199.0,PCE_HRWRA,13.0,Steam Curing,90.0
823.0,HS_cement,0.0,0.0,not_applicable,0.0,247.0,229.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,987.0,Quartz Sand,0.6,not_applicable,0.0,0.0,0.0,not_applicable,0.0,199.0,PCE_HRWRA,13.0,Steam Curing,90.0
813.0,HS_cement,163.0,0.0,not_applicable,0.0,244.0,63.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,976.0,Quartz Sand,0.6,not_applicable,0.0,0.0,0.0,not_applicable,0.0,198.0,PCE_HRWRA,13.0,Steam Curing,90.0
816.0,HS_cement,113.0,0.0,not_applicable,0.0,245.0,113.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,980.0,Quartz Sand,0.6,not_applicable,0.0,0.0,0.0,not_applicable,0.0,197.0,PCE_HRWRA,13.0,Steam Curing,90.0
819.0,HS_cement,68.0,0.0,not_applicable,0.0,246.0,159.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,983.0,Quartz Sand,0.6,not_applicable,0.0,0.0,0.0,not_applicable,0.0,198.0,PCE_HRWRA,13.0,Steam Curing,90.0
823.0,HS_cement,0.0,0.0,not_applicable,0.0,247.0,229.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,987.0,Quartz Sand,0.6,not_applicable,0.0,0.0,0.0,not_applicable,0.0,199.0,PCE_HRWRA,13.0,Steam Curing,90.0
1080.0,OPC_52.5,120.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,780.0,Locally Available Sand,,not_applicable,0.0,0.0,0.0,not_applicable,0.0,180.0,PCE_SP,35.0,Standard Curing,20.0
1020.0,OPC_52.5,120.0,0.0,not_applicable,0.0,0.0,0.0,0.0,60.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,780.0,Locally Available Sand,,not_applicable,0.0,0.0,0.0,not_applicable,0.0,180.0,PCE_SP,37.0,Standard Curing,20.0
960.0,OPC_52.5,120.0,0.0,not_applicable,0.0,0.0,0.0,0.0,120.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,780.0,Locally Available Sand,,not_applicable,0.0,0.0,0.0,not_applicable,0.0,180.0,PCE_SP,38.0,Standard Curing,20.0
900.0,OPC_52.5,120.0,0.0,not_applicable,0.0,0.0,0.0,0.0,180.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,780.0,Locally Available Sand,,not_applicable,0.0,0.0,0.0,not_applicable,0.0,180.0,PCE_SP,39.0,Standard Curing,20.0
840.0,OPC_52.5,120.0,0.0,not_applicable,0.0,0.0,0.0,0.0,240.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,780.0,Locally Available Sand,,not_applicable,0.0,0.0,0.0,not_applicable,0.0,180.0,PCE_SP,41.0,Standard Curing,20.0
1080.0,OPC_52.5,120.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,780.0,Locally Available Sand,,Straight Steel Fiber,156.0,13.0,0.22,not_applicable,0.0,180.0,PCE_SP,38.0,Standard Curing,20.0
960.0,OPC_52.5,120.0,0.0,not_applicable,0.0,0.0,0.0,0.0,120.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,780.0,Locally Available Sand,,Straight Steel Fiber,156.0,13.0,0.22,not_applicable,0.0,180.0,PCE_SP,40.0,Standard Curing,20.0
840.0,OPC_52.5,120.0,120.0,class F,0.0,0.0,0.0,0.0,120.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,780.0,Locally Available Sand,,Straight Steel Fiber,156.0,13.0,0.22,not_applicable,0.0,180.0,PCE_SP,40.0,Standard Curing,20.0
840.0,OPC_52.5,120.0,0.0,not_applicable,0.0,0.0,0.0,0.0,120.0,120.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,780.0,Locally Available Sand,,Straight Steel Fiber,156.0,13.0,0.22,not_applicable,0.0,180.0,PCE_SP,42.0,Standard Curing,20.0
840.0,OPC_52.5,120.0,0.0,not_applicable,0.0,0.0,120.0,0.0,120.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,780.0,Locally Available Sand,,Straight Steel Fiber,156.0,13.0,0.22,not_applicable,0.0,180.0,PCE_SP,42.0,Standard Curing,20.0
840.0,OPC_52.5,120.0,0.0,not_applicable,0.0,0.0,0.0,0.0,120.0,0.0,120.0,"Steel Slag 
Powder",0.0,0.0,0.0,0.0,0.0,not_applicable,780.0,Locally Available Sand,,Straight Steel Fiber,156.0,13.0,0.22,not_applicable,0.0,180.0,PCE_SP,45.0,Standard Curing,20.0
830.0,OPC_42.5,291.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,977.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,55.0,Standard Curing,20.0
664.0,OPC_42.5,205.0,83.0,class C,0.0,0.0,0.0,0.0,0.0,83.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1041.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,35.0,Standard Curing,20.0
581.0,OPC_42.5,157.0,166.0,class C,0.0,0.0,0.0,0.0,0.0,83.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1066.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,34.0,Standard Curing,20.0
498.0,OPC_42.5,141.0,249.0,class C,0.0,0.0,0.0,0.0,0.0,83.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1058.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,33.0,Standard Curing,20.0
664.0,OPC_42.5,195.0,166.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1030.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,38.0,Standard Curing,20.0
498.0,OPC_42.5,173.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,332.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1079.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,35.0,Standard Curing,20.0
830.0,OPC_42.5,291.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,977.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,55.0,Steam Curing,100.0
664.0,OPC_42.5,205.0,83.0,class C,0.0,0.0,0.0,0.0,0.0,83.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1041.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,35.0,Steam Curing,100.0
581.0,OPC_42.5,157.0,166.0,class C,0.0,0.0,0.0,0.0,0.0,83.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1066.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,34.0,Steam Curing,100.0
498.0,OPC_42.5,141.0,249.0,class C,0.0,0.0,0.0,0.0,0.0,83.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1058.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,33.0,Steam Curing,100.0
664.0,OPC_42.5,195.0,166.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1030.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,38.0,Steam Curing,100.0
498.0,OPC_42.5,173.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,332.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1079.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,35.0,Steam Curing,100.0
830.0,OPC_42.5,291.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,977.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,55.0,Autoclave Curing,210.0
664.0,OPC_42.5,205.0,83.0,class C,0.0,0.0,0.0,0.0,0.0,83.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1041.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,35.0,Autoclave Curing,210.0
581.0,OPC_42.5,157.0,166.0,class C,0.0,0.0,0.0,0.0,0.0,83.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1066.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,34.0,Autoclave Curing,210.0
498.0,OPC_42.5,141.0,249.0,class C,0.0,0.0,0.0,0.0,0.0,83.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1058.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,33.0,Autoclave Curing,210.0
664.0,OPC_42.5,195.0,166.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1030.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,38.0,Autoclave Curing,210.0
498.0,OPC_42.5,173.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,332.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1079.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,35.0,Autoclave Curing,210.0
1034.48,OPC_52.5,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1137.93,Locally Available Sand,0.63,not_applicable,0.0,0.0,0.0,not_applicable,0.0,186.21,PCE_SP,41.38,Standard Curing,20.0
982.76,OPC_52.5,51.72,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1137.93,Locally Available Sand,0.63,not_applicable,0.0,0.0,0.0,not_applicable,0.0,186.21,PCE_SP,41.38,Standard Curing,20.0
929.03,OPC_52.5,103.23,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1135.48,Locally Available Sand,0.63,not_applicable,0.0,0.0,0.0,not_applicable,0.0,185.81,PCE_SP,46.45,Standard Curing,20.0
877.42,OPC_52.5,154.84,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1135.48,Locally Available Sand,0.63,not_applicable,0.0,0.0,0.0,not_applicable,0.0,185.81,PCE_SP,46.45,Standard Curing,20.0
825.81,OPC_52.5,206.45,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1135.48,Locally Available Sand,0.63,not_applicable,0.0,0.0,0.0,not_applicable,0.0,185.81,PCE_SP,46.45,Standard Curing,20.0
772.53,OPC_52.5,257.51,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1133.05,Locally Available Sand,0.63,not_applicable,0.0,0.0,0.0,not_applicable,0.0,185.41,PCE_SP,51.5,Standard Curing,20.0
721.03,OPC_52.5,309.01,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1133.05,Locally Available Sand,0.63,not_applicable,0.0,0.0,0.0,not_applicable,0.0,185.41,PCE_SP,51.5,Standard Curing,20.0
881.21,OPC_52.5,155.51,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1140.39,Locally Available Sand,0.63,not_applicable,0.0,0.0,0.0,not_applicable,0.0,186.61,PCE_SP,36.29,Standard Curing,20.0
777.54,OPC_52.5,155.51,103.67,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1140.39,Locally Available Sand,0.63,not_applicable,0.0,0.0,0.0,not_applicable,0.0,186.61,PCE_SP,36.29,Standard Curing,20.0
725.7,OPC_52.5,155.51,155.51,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1140.39,Locally Available Sand,0.63,not_applicable,0.0,0.0,0.0,not_applicable,0.0,186.61,PCE_SP,36.29,Standard Curing,20.0
673.87,OPC_52.5,155.51,207.34,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1140.39,Locally Available Sand,0.63,not_applicable,0.0,0.0,0.0,not_applicable,0.0,186.61,PCE_SP,36.29,Standard Curing,20.0
570.19,OPC_52.5,155.51,311.02,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1140.39,Locally Available Sand,0.63,not_applicable,0.0,0.0,0.0,not_applicable,0.0,186.61,PCE_SP,36.29,Standard Curing,20.0
