original_feature,repeat,baseline_rmse,permuted_rmse,rmse_delta
nano_al2o3,0,29.127843361357257,29.127843361357257,0.0
nano_al2o3,1,29.127843361357257,29.127843361357257,0.0
nano_al2o3,2,29.127843361357257,29.127843361357257,0.0
nano_al2o3,3,29.127843361357257,29.127843361357257,0.0
nano_al2o3,4,29.127843361357257,29.127843361357257,0.0
nano_al2o3,5,29.127843361357257,29.127843361357257,0.0
nano_al2o3,6,29.127843361357257,29.127843361357257,0.0
nano_al2o3,7,29.127843361357257,29.127843361357257,0.0
nano_al2o3,8,29.127843361357257,29.127843361357257,0.0
nano_al2o3,9,29.127843361357257,29.127843361357257,0.0
nano_al2o3,10,29.127843361357257,29.127843361357257,0.0
nano_al2o3,11,29.127843361357257,29.127843361357257,0.0
nano_al2o3,12,29.127843361357257,29.127843361357257,0.0
nano_al2o3,13,29.127843361357257,29.127843361357257,0.0
nano_al2o3,14,29.127843361357257,29.127843361357257,0.0
nano_al2o3,15,29.127843361357257,29.127843361357257,0.0
nano_al2o3,16,29.127843361357257,29.127843361357257,0.0
nano_al2o3,17,29.127843361357257,29.127843361357257,0.0
nano_al2o3,18,29.127843361357257,29.127843361357257,0.0
nano_al2o3,19,29.127843361357257,29.127843361357257,0.0
nano_al2o3,20,29.127843361357257,29.127843361357257,0.0
nano_al2o3,21,29.127843361357257,29.127843361357257,0.0
nano_al2o3,22,29.127843361357257,29.127843361357257,0.0
nano_al2o3,23,29.127843361357257,29.127843361357257,0.0
nano_al2o3,24,29.127843361357257,29.127843361357257,0.0
nano_al2o3,25,29.127843361357257,29.127843361357257,0.0
nano_al2o3,26,29.127843361357257,29.127843361357257,0.0
nano_al2o3,27,29.127843361357257,29.127843361357257,0.0
nano_al2o3,28,29.127843361357257,29.127843361357257,0.0
nano_al2o3,29,29.127843361357257,29.127843361357257,0.0
nano_tio2,0,29.127843361357257,29.127843361357257,0.0
nano_tio2,1,29.127843361357257,29.127843361357257,0.0
nano_tio2,2,29.127843361357257,29.127843361357257,0.0
nano_tio2,3,29.127843361357257,29.127843361357257,0.0
nano_tio2,4,29.127843361357257,29.127843361357257,0.0
nano_tio2,5,29.127843361357257,29.127843361357257,0.0
nano_tio2,6,29.127843361357257,29.127843361357257,0.0
nano_tio2,7,29.127843361357257,29.127843361357257,0.0
nano_tio2,8,29.127843361357257,29.127843361357257,0.0
nano_tio2,9,29.127843361357257,29.127843361357257,0.0
nano_tio2,10,29.127843361357257,29.127843361357257,0.0
nano_tio2,11,29.127843361357257,29.127843361357257,0.0
nano_tio2,12,29.127843361357257,29.127843361357257,0.0
nano_tio2,13,29.127843361357257,29.127843361357257,0.0
nano_tio2,14,29.127843361357257,29.127843361357257,0.0
nano_tio2,15,29.127843361357257,29.127843361357257,0.0
nano_tio2,16,29.127843361357257,29.127843361357257,0.0
nano_tio2,17,29.127843361357257,29.127843361357257,0.0
nano_tio2,18,29.127843361357257,29.127843361357257,0.0
nano_tio2,19,29.127843361357257,29.127843361357257,0.0
nano_tio2,20,29.127843361357257,29.127843361357257,0.0
nano_tio2,21,29.127843361357257,29.127843361357257,0.0
nano_tio2,22,29.127843361357257,29.127843361357257,0.0
nano_tio2,23,29.127843361357257,29.127843361357257,0.0
nano_tio2,24,29.127843361357257,29.127843361357257,0.0
nano_tio2,25,29.127843361357257,29.127843361357257,0.0
nano_tio2,26,29.127843361357257,29.127843361357257,0.0
nano_tio2,27,29.127843361357257,29.127843361357257,0.0
nano_tio2,28,29.127843361357257,29.127843361357257,0.0
nano_tio2,29,29.127843361357257,29.127843361357257,0.0
nano_sio2,0,29.127843361357257,29.127300496836906,-0.0005428645203515714
nano_sio2,1,29.127843361357257,29.12798821969343,0.00014485833617428057
nano_sio2,2,29.127843361357257,29.128101978622933,0.00025861726567555365
nano_sio2,3,29.127843361357257,29.128099842714004,0.00025648135674671835
nano_sio2,4,29.127843361357257,29.127505387692185,-0.0003379736650721554
nano_sio2,5,29.127843361357257,29.12798111068811,0.00013774933085386465
nano_sio2,6,29.127843361357257,29.127974809796243,0.00013144843898516
nano_sio2,7,29.127843361357257,29.12768769907685,-0.00015566228040597707
nano_sio2,8,29.127843361357257,29.127933908488963,9.054713170542072e-05
nano_sio2,9,29.127843361357257,29.127975847014444,0.00013248565718626537
nano_sio2,10,29.127843361357257,29.127347147986054,-0.0004962133712034245
nano_sio2,11,29.127843361357257,29.128366065290074,0.0005227039328161709
nano_sio2,12,29.127843361357257,29.128493738395296,0.0006503770380383855
nano_sio2,13,29.127843361357257,29.127713709694508,-0.00012965166274980788
nano_sio2,14,29.127843361357257,29.127213724100407,-0.0006296372568499464
nano_sio2,15,29.127843361357257,29.127909138926366,6.577756910886023e-05
nano_sio2,16,29.127843361357257,29.127940771815382,9.74104581246138e-05
nano_sio2,17,29.127843361357257,29.127357536270235,-0.00048582508702210703
nano_sio2,18,29.127843361357257,29.12765054021954,-0.000192821137716237
nano_sio2,19,29.127843361357257,29.128142253985583,0.00029889262832583086
nano_sio2,20,29.127843361357257,29.12769624937775,-0.0001471119795084519
nano_sio2,21,29.127843361357257,29.127051779653165,-0.0007915817040924367
nano_sio2,22,29.127843361357257,29.127816961789748,-2.6399567509827193e-05
nano_sio2,23,29.127843361357257,29.128338037737162,0.000494676379904746
nano_sio2,24,29.127843361357257,29.128398354972674,0.0005549936154167767
nano_sio2,25,29.127843361357257,29.128418782301768,0.0005754209445107961
nano_sio2,26,29.127843361357257,29.128093255471327,0.00024989411407005946
nano_sio2,27,29.127843361357257,29.12741608816469,-0.00042727319256741225
nano_sio2,28,29.127843361357257,29.127099336099775,-0.0007440252574824058
nano_sio2,29,29.127843361357257,29.127943390378757,0.00010002902149963688
filler,0,29.127843361357257,29.327781405513893,0.1999380441566352
filler,1,29.127843361357257,29.24942062978956,0.12157726843230421
filler,2,29.127843361357257,29.228809813925736,0.10096645256847836
filler,3,29.127843361357257,29.290644695855242,0.16280133449798484
filler,4,29.127843361357257,29.28904857448667,0.1612052131294135
filler,5,29.127843361357257,29.322202477112324,0.19435911575506637
filler,6,29.127843361357257,29.282595072350595,0.15475171099333807
filler,7,29.127843361357257,29.281791568720475,0.1539482073632179
filler,8,29.127843361357257,29.298985580093568,0.17114221873631053
filler,9,29.127843361357257,29.26557993419698,0.13773657283972085
filler,10,29.127843361357257,29.14141040220366,0.0135670408464037
filler,11,29.127843361357257,29.36475059365773,0.2369072323004744
filler,12,29.127843361357257,29.287802588745116,0.1599592273878585
filler,13,29.127843361357257,29.348898960056648,0.2210555986993903
filler,14,29.127843361357257,29.304062380285796,0.17621901892853842
filler,15,29.127843361357257,29.2482892692229,0.12044590786564413
filler,16,29.127843361357257,29.28965980129341,0.16181643993615324
filler,17,29.127843361357257,29.29981683853446,0.1719734771772039
filler,18,29.127843361357257,29.179054110009538,0.05121074865228081
filler,19,29.127843361357257,29.13088327238837,0.0030399110311130073
filler,20,29.127843361357257,29.32195908948224,0.19411572812498434
filler,21,29.127843361357257,29.209914717756856,0.08207135639959873
filler,22,29.127843361357257,29.35340363865709,0.22556027729983086
filler,23,29.127843361357257,29.260171831991535,0.13232847063427755
filler,24,29.127843361357257,29.24502479466993,0.11718143331267328
filler,25,29.127843361357257,29.261580817585635,0.13373745622837774
filler,26,29.127843361357257,29.289464446380446,0.16162108502318873
filler,27,29.127843361357257,29.217813911537274,0.08997055018001632
filler,28,29.127843361357257,29.212996216025964,0.08515285466870637
filler,29,29.127843361357257,29.183851550639154,0.0560081892818971
filler_type,0,29.127843361357257,29.52509740401034,0.3972540426530813
filler_type,1,29.127843361357257,29.44754129321947,0.31969793186221196
filler_type,2,29.127843361357257,29.310139186737395,0.18229582538013744
filler_type,3,29.127843361357257,29.306201742020455,0.1783583806631981
filler_type,4,29.127843361357257,29.48207434023185,0.3542309788745932
filler_type,5,29.127843361357257,29.62689412876568,0.49905076740842347
filler_type,6,29.127843361357257,29.453386692764337,0.32554333140707925
filler_type,7,29.127843361357257,29.420495279780432,0.29265191842317506
filler_type,8,29.127843361357257,29.40222618931853,0.2743828279612721
filler_type,9,29.127843361357257,29.65971333399678,0.5318699726395231
filler_type,10,29.127843361357257,29.60271339302484,0.47487003166758157
filler_type,11,29.127843361357257,29.27546236001825,0.1476189986609917
filler_type,12,29.127843361357257,29.375250803747996,0.2474074423907382
filler_type,13,29.127843361357257,29.480399026435865,0.3525556650786079
filler_type,14,29.127843361357257,29.458966406093936,0.3311230447366782
filler_type,15,29.127843361357257,29.427297201586722,0.2994538402294644
filler_type,16,29.127843361357257,29.46104264954122,0.3331992881839625
filler_type,17,29.127843361357257,29.489876937995497,0.36203357663823965
filler_type,18,29.127843361357257,29.326498946982174,0.19865558562491614
filler_type,19,29.127843361357257,29.207253416614407,0.07941005525714928
filler_type,20,29.127843361357257,29.365351873849825,0.23750851249256755
filler_type,21,29.127843361357257,29.503202216703677,0.3753588553464198
filler_type,22,29.127843361357257,29.60924594716565,0.481402585808393
filler_type,23,29.127843361357257,29.500841943060493,0.37299858170323574
filler_type,24,29.127843361357257,29.45599181402841,0.3281484526711509
filler_type,25,29.127843361357257,29.380525831873484,0.25268247051622694
filler_type,26,29.127843361357257,29.701411748117827,0.5735683867605701
filler_type,27,29.127843361357257,29.551410094789272,0.4235667334320148
filler_type,28,29.127843361357257,29.525110932563873,0.3972675712066156
filler_type,29,29.127843361357257,29.43121742563564,0.3033740642783833
sand,0,29.127843361357257,29.038032604382966,-0.0898107569742912
sand,1,29.127843361357257,29.011726008127376,-0.11611735322988181
sand,2,29.127843361357257,29.04592102231728,-0.08192233903997703
sand,3,29.127843361357257,28.998762664149382,-0.12908069720787552
sand,4,29.127843361357257,29.0225411861722,-0.1053021751850558
sand,5,29.127843361357257,29.056494148059684,-0.07134921329757304
sand,6,29.127843361357257,29.028504320178985,-0.09933904117827197
sand,7,29.127843361357257,29.00890151332939,-0.11894184802786611
sand,8,29.127843361357257,29.001060434771436,-0.1267829265858218
sand,9,29.127843361357257,29.025490961826495,-0.10235239953076203
sand,10,29.127843361357257,29.02872300788129,-0.0991203534759677
sand,11,29.127843361357257,29.020375965914145,-0.10746739544311268
sand,12,29.127843361357257,28.998354052814094,-0.12948930854316387
sand,13,29.127843361357257,29.01219999605948,-0.11564336529777819
sand,14,29.127843361357257,29.001936192534284,-0.12590716882297315
sand,15,29.127843361357257,29.017006566445907,-0.11083679491135001
sand,16,29.127843361357257,29.053328268350896,-0.07451509300636161
sand,17,29.127843361357257,29.02832201559441,-0.09952134576284877
sand,18,29.127843361357257,29.048146501183865,-0.07969686017339228
sand,19,29.127843361357257,29.01750755287436,-0.11033580848289759
sand,20,29.127843361357257,29.008309111147113,-0.11953425021014397
sand,21,29.127843361357257,29.04009442873012,-0.0877489326271359
sand,22,29.127843361357257,29.024500882045245,-0.1033424793120119
sand,23,29.127843361357257,29.004424399791425,-0.12341896156583232
sand,24,29.127843361357257,28.99821321040104,-0.129630150956217
sand,25,29.127843361357257,29.017919671206904,-0.10992369015035308
sand,26,29.127843361357257,28.992884876854294,-0.13495848450296322
sand,27,29.127843361357257,28.999764871357822,-0.12807848999943516
sand,28,29.127843361357257,29.015227943436305,-0.11261541792095286
sand,29,29.127843361357257,29.011638405834976,-0.1162049555222815
sand_type,0,29.127843361357257,29.95896900869652,0.8311256473392632
sand_type,1,29.127843361357257,30.775007220402433,1.6471638590451754
sand_type,2,29.127843361357257,30.69536893862801,1.5675255772707537
sand_type,3,29.127843361357257,30.748698986838086,1.6208556254808286
sand_type,4,29.127843361357257,30.734448573168475,1.6066052118112175
sand_type,5,29.127843361357257,30.492579223630823,1.364735862273566
sand_type,6,29.127843361357257,30.779499493583252,1.6516561322259946
sand_type,7,29.127843361357257,30.53016878135129,1.4023254199940318
sand_type,8,29.127843361357257,30.31668709140693,1.1888437300496726
sand_type,9,29.127843361357257,30.865393080381903,1.7375497190246456
sand_type,10,29.127843361357257,30.877282178638854,1.7494388172815967
sand_type,11,29.127843361357257,30.108631995713615,0.9807886343563581
sand_type,12,29.127843361357257,30.609930765202723,1.4820874038454654
sand_type,13,29.127843361357257,29.79745169376472,0.6696083324074635
sand_type,14,29.127843361357257,30.100416492004534,0.9725731306472767
sand_type,15,29.127843361357257,30.819572919209346,1.6917295578520886
sand_type,16,29.127843361357257,31.114883875752515,1.9870405143952574
sand_type,17,29.127843361357257,30.113220272014054,0.9853769106567967
sand_type,18,29.127843361357257,29.949562983450537,0.8217196220932799
sand_type,19,29.127843361357257,30.498391460373544,1.3705480990162862
sand_type,20,29.127843361357257,30.530167707231552,1.4023243458742947
sand_type,21,29.127843361357257,30.530449357298725,1.4026059959414674
sand_type,22,29.127843361357257,30.347364287729953,1.2195209263726952
sand_type,23,29.127843361357257,30.668318004220822,1.5404746428635647
sand_type,24,29.127843361357257,31.00503999705317,1.8771966356959133
sand_type,25,29.127843361357257,30.238224694573905,1.1103813332166474
sand_type,26,29.127843361357257,30.850917698245823,1.7230743368885655
sand_type,27,29.127843361357257,30.08456236672156,0.9567190053643024
sand_type,28,29.127843361357257,30.286620003905647,1.1587766425483892
sand_type,29,29.127843361357257,30.033206311138006,0.9053629497807485
sand_max_size,0,29.127843361357257,29.523480054360512,0.39563669300325444
sand_max_size,1,29.127843361357257,29.373401520458884,0.24555815910162693
sand_max_size,2,29.127843361357257,29.626251230158765,0.49840786880150745
sand_max_size,3,29.127843361357257,29.48901121897455,0.36116785761729275
sand_max_size,4,29.127843361357257,29.39132533161075,0.26348197025349407
sand_max_size,5,29.127843361357257,29.49456452971566,0.36672116835840285
sand_max_size,6,29.127843361357257,29.527361719359128,0.3995183580018704
sand_max_size,7,29.127843361357257,29.33107960717159,0.20323624581433108
sand_max_size,8,29.127843361357257,29.37935878961841,0.25151542826115403
sand_max_size,9,29.127843361357257,29.48281510008556,0.35497173872830246
sand_max_size,10,29.127843361357257,29.418596861498354,0.290753500141097
sand_max_size,11,29.127843361357257,29.479205399540575,0.3513620381833178
sand_max_size,12,29.127843361357257,29.51133162911923,0.3834882677619724
sand_max_size,13,29.127843361357257,29.558250437881593,0.43040707652433596
sand_max_size,14,29.127843361357257,29.358289392646512,0.23044603128925445
sand_max_size,15,29.127843361357257,29.55631508380796,0.428471722450702
sand_max_size,16,29.127843361357257,29.53519725052657,0.40735388916931115
sand_max_size,17,29.127843361357257,29.424773575361925,0.2969302140046679
sand_max_size,18,29.127843361357257,29.562781407840127,0.4349380464828698
sand_max_size,19,29.127843361357257,29.381172642046995,0.25332928068973715
sand_max_size,20,29.127843361357257,29.470161263932532,0.3423179025752745
sand_max_size,21,29.127843361357257,29.484791572183877,0.3569482108266193
sand_max_size,22,29.127843361357257,29.437546096299478,0.30970273494222056
sand_max_size,23,29.127843361357257,29.410437791262762,0.28259442990550454
sand_max_size,24,29.127843361357257,29.39450010711506,0.2666567457578033
sand_max_size,25,29.127843361357257,29.50215237115483,0.374309009797571
sand_max_size,26,29.127843361357257,29.440154079317843,0.3123107179605853
sand_max_size,27,29.127843361357257,29.502678173863462,0.37483481250620443
sand_max_size,28,29.127843361357257,29.418440426744503,0.29059706538724583
sand_max_size,29,29.127843361357257,29.415548533434432,0.2877051720771746
fiber1_type,0,29.127843361357257,30.141213315222412,1.0133699538651548
fiber1_type,1,29.127843361357257,29.835900364061192,0.708057002703935
fiber1_type,2,29.127843361357257,29.748885100549835,0.6210417391925773
fiber1_type,3,29.127843361357257,29.698228367996734,0.5703850066394764
fiber1_type,4,29.127843361357257,29.826055794481054,0.6982124331237962
fiber1_type,5,29.127843361357257,30.020829330240538,0.8929859688832806
fiber1_type,6,29.127843361357257,30.214490992001718,1.0866476306444603
fiber1_type,7,29.127843361357257,30.006967003659685,0.879123642302428
fiber1_type,8,29.127843361357257,29.700473912063174,0.5726305507059166
fiber1_type,9,29.127843361357257,29.70568058158832,0.5778372202310642
fiber1_type,10,29.127843361357257,30.130780083798417,1.0029367224411594
fiber1_type,11,29.127843361357257,30.04230420306519,0.9144608417079318
fiber1_type,12,29.127843361357257,29.887688903916803,0.7598455425595461
fiber1_type,13,29.127843361357257,29.920179738656053,0.7923363772987955
fiber1_type,14,29.127843361357257,29.787031376544224,0.6591880151869667
fiber1_type,15,29.127843361357257,29.85874266377768,0.730899302420422
fiber1_type,16,29.127843361357257,29.90648949913901,0.7786461377817524
fiber1_type,17,29.127843361357257,29.7146461126924,0.5868027513351421
fiber1_type,18,29.127843361357257,30.01871863104674,0.8908752696894844
fiber1_type,19,29.127843361357257,29.693272893999424,0.5654295326421668
fiber1_type,20,29.127843361357257,29.823850762108943,0.6960074007516859
fiber1_type,21,29.127843361357257,29.730443927114862,0.602600565757605
fiber1_type,22,29.127843361357257,29.882964547026017,0.7551211856687594
fiber1_type,23,29.127843361357257,29.99520318791258,0.8673598265553224
fiber1_type,24,29.127843361357257,29.695424514064204,0.5675811527069463
fiber1_type,25,29.127843361357257,29.722568334245672,0.5947249728884145
fiber1_type,26,29.127843361357257,29.886459177341994,0.7586158159847365
fiber1_type,27,29.127843361357257,29.897341955252468,0.7694985938952108
fiber1_type,28,29.127843361357257,29.655152985389122,0.5273096240318651
fiber1_type,29,29.127843361357257,29.854513513561756,0.7266701522044983
fiber1_amount,0,29.127843361357257,31.687292394469424,2.559449033112166
fiber1_amount,1,29.127843361357257,31.471176292472215,2.3433329311149578
fiber1_amount,2,29.127843361357257,31.336351858030714,2.2085084966734563
fiber1_amount,3,29.127843361357257,31.230626585136847,2.102783223779589
fiber1_amount,4,29.127843361357257,30.932363912503355,1.8045205511460978
fiber1_amount,5,29.127843361357257,31.41599827555281,2.2881549141955517
fiber1_amount,6,29.127843361357257,31.971944503089418,2.8441011417321604
fiber1_amount,7,29.127843361357257,31.834552675851608,2.7067093144943506
fiber1_amount,8,29.127843361357257,31.243364632782463,2.115521271425205
fiber1_amount,9,29.127843361357257,31.925604583355305,2.797761221998048
fiber1_amount,10,29.127843361357257,31.5311173016906,2.4032739403333423
fiber1_amount,11,29.127843361357257,30.92029965581439,1.792456294457132
fiber1_amount,12,29.127843361357257,31.137075587030218,2.0092322256729602
fiber1_amount,13,29.127843361357257,31.655878766197656,2.5280354048403986
fiber1_amount,14,29.127843361357257,31.078755638207884,1.9509122768506266
fiber1_amount,15,29.127843361357257,32.10380368128578,2.975960319928525
fiber1_amount,16,29.127843361357257,31.733132544398863,2.605289183041606
fiber1_amount,17,29.127843361357257,30.699005147526464,1.5711617861692062
fiber1_amount,18,29.127843361357257,31.33204164290894,2.204198281551683
fiber1_amount,19,29.127843361357257,31.33938238272981,2.211539021372552
fiber1_amount,20,29.127843361357257,31.236947993644,2.109104632286744
fiber1_amount,21,29.127843361357257,31.12324978363772,1.995406422280464
fiber1_amount,22,29.127843361357257,31.535381235110524,2.4075378737532667
fiber1_amount,23,29.127843361357257,31.254355507124497,2.12651214576724
fiber1_amount,24,29.127843361357257,31.192862470023545,2.065019108666288
fiber1_amount,25,29.127843361357257,31.180133895346465,2.0522905339892077
fiber1_amount,26,29.127843361357257,31.423487961523065,2.295644600165808
fiber1_amount,27,29.127843361357257,31.352243550571764,2.2244001892145064
fiber1_amount,28,29.127843361357257,30.630958362550246,1.5031150011929881
fiber1_amount,29,29.127843361357257,32.28907089118964,3.161227529832381
fiber1_length,0,29.127843361357257,29.1746309529788,0.046787591621541225
fiber1_length,1,29.127843361357257,29.108254741398845,-0.019588619958412323
fiber1_length,2,29.127843361357257,29.184783888884926,0.05694052752766865
fiber1_length,3,29.127843361357257,29.124598818567904,-0.0032445427893534884
fiber1_length,4,29.127843361357257,29.175070089227393,0.04722672787013593
fiber1_length,5,29.127843361357257,29.139235377867397,0.011392016510139769
fiber1_length,6,29.127843361357257,29.162141401612722,0.03429804025546446
fiber1_length,7,29.127843361357257,29.200098992395784,0.0722556310385265
fiber1_length,8,29.127843361357257,29.11125254165809,-0.01659081969916798
fiber1_length,9,29.127843361357257,29.15225600733809,0.02441264598083137
fiber1_length,10,29.127843361357257,29.153948324608812,0.02610496325155509
fiber1_length,11,29.127843361357257,29.162514142135556,0.034670780778299104
fiber1_length,12,29.127843361357257,29.165169870622172,0.037326509264914876
fiber1_length,13,29.127843361357257,29.16321933125082,0.03537596989356118
fiber1_length,14,29.127843361357257,29.166819016445366,0.03897565508810885
fiber1_length,15,29.127843361357257,29.102415570445444,-0.02542779091181302
fiber1_length,16,29.127843361357257,29.114371940463542,-0.013471420893715447
fiber1_length,17,29.127843361357257,29.160009052794663,0.032165691437406
fiber1_length,18,29.127843361357257,29.087641558682535,-0.04020180267472284
fiber1_length,19,29.127843361357257,29.158959653761553,0.031116292404295365
fiber1_length,20,29.127843361357257,29.141026548354276,0.013183186997018481
fiber1_length,21,29.127843361357257,29.150479828708917,0.022636467351659917
fiber1_length,22,29.127843361357257,29.087934410198194,-0.03990895115906312
fiber1_length,23,29.127843361357257,29.107560401042388,-0.020282960314869314
fiber1_length,24,29.127843361357257,29.15868756262888,0.03084420127162346
fiber1_length,25,29.127843361357257,29.210069631981685,0.08222627062442811
fiber1_length,26,29.127843361357257,29.152646315593223,0.024802954235966013
fiber1_length,27,29.127843361357257,29.142409494883573,0.014566133526315639
fiber1_length,28,29.127843361357257,29.10456137953805,-0.023281981819206266
fiber1_length,29,29.127843361357257,29.104577335443757,-0.023266025913500243
fiber1_diameter,0,29.127843361357257,29.12535549004821,-0.0024878713090465965
fiber1_diameter,1,29.127843361357257,29.12295577058239,-0.004887590774867334
fiber1_diameter,2,29.127843361357257,29.12829157214226,0.00044821078500234535
fiber1_diameter,3,29.127843361357257,29.124647066249256,-0.0031962951080011237
fiber1_diameter,4,29.127843361357257,29.116872903645948,-0.010970457711309223
fiber1_diameter,5,29.127843361357257,29.123963275125444,-0.003880086231813351
fiber1_diameter,6,29.127843361357257,29.12651702406204,-0.0013263372952181385
fiber1_diameter,7,29.127843361357257,29.121645459170082,-0.006197902187174975
fiber1_diameter,8,29.127843361357257,29.12653961553316,-0.00130374582409587
fiber1_diameter,9,29.127843361357257,29.12742588043419,-0.0004174809230690357
fiber1_diameter,10,29.127843361357257,29.129478634787315,0.0016352734300575378
fiber1_diameter,11,29.127843361357257,29.12691479668257,-0.0009285646746874932
fiber1_diameter,12,29.127843361357257,29.112097373265836,-0.015745988091421026
fiber1_diameter,13,29.127843361357257,29.12386940806559,-0.003973953291666277
fiber1_diameter,14,29.127843361357257,29.1187381486158,-0.00910521274145637
fiber1_diameter,15,29.127843361357257,29.123990162652827,-0.0038531987044301275
fiber1_diameter,16,29.127843361357257,29.120224462716084,-0.007618898641172933
fiber1_diameter,17,29.127843361357257,29.116129032798334,-0.011714328558923626
fiber1_diameter,18,29.127843361357257,29.11950355438643,-0.008339806970827368
fiber1_diameter,19,29.127843361357257,29.121153460768703,-0.006689900588554565
fiber1_diameter,20,29.127843361357257,29.126443168388583,-0.0014001929686742187
fiber1_diameter,21,29.127843361357257,29.125927501618357,-0.0019158597389008492
fiber1_diameter,22,29.127843361357257,29.12107867651147,-0.006764684845787627
fiber1_diameter,23,29.127843361357257,29.122808949264325,-0.005034412092932428
fiber1_diameter,24,29.127843361357257,29.12112193614371,-0.006721425213548571
fiber1_diameter,25,29.127843361357257,29.117811284229305,-0.010032077127952732
fiber1_diameter,26,29.127843361357257,29.128188753082046,0.00034539172478886826
fiber1_diameter,27,29.127843361357257,29.125124071981315,-0.0027192893759426795
fiber1_diameter,28,29.127843361357257,29.11780460907098,-0.010038752286277486
fiber1_diameter,29,29.127843361357257,29.123041502377774,-0.0048018589794835975
fiber2_type,0,29.127843361357257,29.127843361357257,0.0
fiber2_type,1,29.127843361357257,29.127843361357257,0.0
fiber2_type,2,29.127843361357257,29.127843361357257,0.0
fiber2_type,3,29.127843361357257,29.127843361357257,0.0
fiber2_type,4,29.127843361357257,29.127843361357257,0.0
fiber2_type,5,29.127843361357257,29.127843361357257,0.0
fiber2_type,6,29.127843361357257,29.127843361357257,0.0
fiber2_type,7,29.127843361357257,29.127843361357257,0.0
fiber2_type,8,29.127843361357257,29.127843361357257,0.0
fiber2_type,9,29.127843361357257,29.127843361357257,0.0
fiber2_type,10,29.127843361357257,29.127843361357257,0.0
fiber2_type,11,29.127843361357257,29.127843361357257,0.0
fiber2_type,12,29.127843361357257,29.127843361357257,0.0
fiber2_type,13,29.127843361357257,29.127843361357257,0.0
fiber2_type,14,29.127843361357257,29.127843361357257,0.0
fiber2_type,15,29.127843361357257,29.127843361357257,0.0
fiber2_type,16,29.127843361357257,29.127843361357257,0.0
fiber2_type,17,29.127843361357257,29.127843361357257,0.0
fiber2_type,18,29.127843361357257,29.127843361357257,0.0
fiber2_type,19,29.127843361357257,29.127843361357257,0.0
fiber2_type,20,29.127843361357257,29.127843361357257,0.0
fiber2_type,21,29.127843361357257,29.127843361357257,0.0
fiber2_type,22,29.127843361357257,29.127843361357257,0.0
fiber2_type,23,29.127843361357257,29.127843361357257,0.0
fiber2_type,24,29.127843361357257,29.127843361357257,0.0
fiber2_type,25,29.127843361357257,29.127843361357257,0.0
fiber2_type,26,29.127843361357257,29.127843361357257,0.0
fiber2_type,27,29.127843361357257,29.127843361357257,0.0
fiber2_type,28,29.127843361357257,29.127843361357257,0.0
fiber2_type,29,29.127843361357257,29.127843361357257,0.0
fiber2_amount,0,29.127843361357257,29.127843361357257,0.0
fiber2_amount,1,29.127843361357257,29.127843361357257,0.0
fiber2_amount,2,29.127843361357257,29.127843361357257,0.0
fiber2_amount,3,29.127843361357257,29.127843361357257,0.0
fiber2_amount,4,29.127843361357257,29.127843361357257,0.0
fiber2_amount,5,29.127843361357257,29.127843361357257,0.0
fiber2_amount,6,29.127843361357257,29.127843361357257,0.0
fiber2_amount,7,29.127843361357257,29.127843361357257,0.0
fiber2_amount,8,29.127843361357257,29.127843361357257,0.0
fiber2_amount,9,29.127843361357257,29.127843361357257,0.0
fiber2_amount,10,29.127843361357257,29.127843361357257,0.0
fiber2_amount,11,29.127843361357257,29.127843361357257,0.0
fiber2_amount,12,29.127843361357257,29.127843361357257,0.0
fiber2_amount,13,29.127843361357257,29.127843361357257,0.0
fiber2_amount,14,29.127843361357257,29.127843361357257,0.0
fiber2_amount,15,29.127843361357257,29.127843361357257,0.0
fiber2_amount,16,29.127843361357257,29.127843361357257,0.0
fiber2_amount,17,29.127843361357257,29.127843361357257,0.0
fiber2_amount,18,29.127843361357257,29.127843361357257,0.0
fiber2_amount,19,29.127843361357257,29.127843361357257,0.0
fiber2_amount,20,29.127843361357257,29.127843361357257,0.0
fiber2_amount,21,29.127843361357257,29.127843361357257,0.0
fiber2_amount,22,29.127843361357257,29.127843361357257,0.0
fiber2_amount,23,29.127843361357257,29.127843361357257,0.0
fiber2_amount,24,29.127843361357257,29.127843361357257,0.0
fiber2_amount,25,29.127843361357257,29.127843361357257,0.0
fiber2_amount,26,29.127843361357257,29.127843361357257,0.0
fiber2_amount,27,29.127843361357257,29.127843361357257,0.0
fiber2_amount,28,29.127843361357257,29.127843361357257,0.0
fiber2_amount,29,29.127843361357257,29.127843361357257,0.0
water,0,29.127843361357257,29.63070429784102,0.5028609364837635
water,1,29.127843361357257,29.629374974725216,0.501531613367959
water,2,29.127843361357257,29.59406493743009,0.466221576072833
water,3,29.127843361357257,29.469136023108682,0.3412926617514245
water,4,29.127843361357257,29.534609363103037,0.4067660017457797
water,5,29.127843361357257,29.539856256321485,0.4120128949642279
water,6,29.127843361357257,29.615825203535294,0.4879818421780371
water,7,29.127843361357257,29.771690631419318,0.6438472700620608
water,8,29.127843361357257,29.793173552474457,0.6653301911171994
water,9,29.127843361357257,29.77089954615663,0.6430561847993737
water,10,29.127843361357257,29.78833360038716,0.660490239029901
water,11,29.127843361357257,29.79525663220654,0.6674132708492841
water,12,29.127843361357257,29.41885924225372,0.29101588089646313
