Mix Constitutents | Binder | Cement Amount (kg/m³),Mix Constitutents | Binder | Cement type,Mix Constitutents | Binder | Cement Grade (Mpa),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Silica Fume (kg/m³),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Flayash Amount (kg/m³),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Fly Ash Type,Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Limestone Powder (kg/m3),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Quartzpowder (kg/m3),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Glass powder (kg/m3),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Rice husk ash (kg/m3),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Metakaolin (kg/m³),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | GGBFS (kg/m³),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Slag Amount (kg/m³),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Type of Slag,Mix Constitutents | Nano Particles | Nano-CaCO3 (kg/m3),Mix Constitutents | Nano Particles | Nano-Al2O3 (kg/m3),Mix Constitutents | Nano Particles | Nano-TiO2 (kg/m3),Mix Constitutents | Nano Particles | Nano Silica (kg/m3),Mix Constitutents | Sustainable Filler | Filler (kg/m³),Mix Constitutents | Sustainable Filler | Type of Filler,Mix Constitutents | Sand | Amount (kg/m³),Mix Constitutents | Sand | Sand Type,Mix Constitutents | Sand | Max Size (mm),Mix Constitutents | Fiber | Type of Fiber,Mix Constitutents | Fiber | Amount / Quantity of Fiber,Mix Constitutents | Fiber | Length (mm),Mix Constitutents | Fiber | Diameter (mm),Mix Constitutents | Fiber | Tensile Strength (MPa),"Mix Constitutents | Fiber | Nominal Young’s modulus, Gpa",Mix Constitutents | Synergetic Fiber | Type of Fiber,Mix Constitutents | Synergetic Fiber | Amount / Quantity of Fiber,Mix Constitutents | Synergetic Fiber | Length (mm),Mix Constitutents | Synergetic Fiber | Diameter (mm),Mix Constitutents | Synergetic Fiber | Tensile Strength (MPa),"Mix Constitutents | Synergetic Fiber | Nominal Young’s modulus, Gpa",Mix Constitutents | Water | Amount (kg/m³),Mix Constitutents | Superplasticizer | Type of Superplasticizer,Mix Constitutents | Superplasticizer | Amount (kg/m³),Curing Regime | Curing,Curing Regime | Temperature (o C),Curing Regime | Humidity (%),Curing Regime | Pressure (MPa),Mechanical Properties | Compressive Strength (Mpa) | 28-Day
923.0769230769228,"ordinary type I Portland cement (OPC, P.O 52.5)",52.5,184.61538461538456,92.30769230769228,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,27.692307692307686,0.0,0.0,0.0,184.61538461538456,Silica Flour,1015.3846153846152,Silica sand,2.0,not_applicable,0.0,,,,,not_applicable,0.0,,,,,221.5384615384616,"polycarboxylate-based
high-range water-reducing admixture (HRWRA)",16.61538461538461,Heat  Curing,90.0,,,124.4
923.0769230769228,"ordinary type I Portland cement (OPC, P.O 52.5)",52.5,184.61538461538456,92.30769230769228,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,27.692307692307686,0.0,0.0,0.0,184.61538461538456,Silica Flour,1015.3846153846152,Silica sand,2.0,not_applicable,0.0,,,,,not_applicable,0.0,,,,,243.69230769230776,"polycarboxylate-based
high-range water-reducing admixture (HRWRA)",16.61538461538461,Heat  Curing,90.0,,,107.5
863.0,P.I 42.5 Portland cement,42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,923.0,Natural River sand,2.36,Straight Steel Fibers,156.0,13.0,0.2,2800.0,203.0,not_applicable,0.0,,,,,177.0,polycarboxylate-based superplasticizer (SP),16.19,Standard curing,20.0,95.0,,138.0
647.0,P.I 42.5 Portland cement,42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,923.0,Natural River sand,2.36,Straight Steel Fibers,156.0,13.0,0.2,2800.0,203.0,not_applicable,0.0,,,,,177.0,polycarboxylate-based superplasticizer (SP),16.19,Standard curing,20.0,95.0,,160.0
647.0,P.I 42.5 Portland cement,42.5,216.0,216.0,unknown_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,923.0,Natural River sand,2.36,Straight Steel Fibers,156.0,13.0,0.2,2800.0,203.0,not_applicable,0.0,,,,,177.0,polycarboxylate-based superplasticizer (SP),16.19,Standard curing,20.0,95.0,,159.0
432.0,P.I 42.5 Portland cement,42.5,216.0,216.0,unknown_type,0.0,0.0,0.0,0.0,0.0,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,923.0,Natural River sand,2.36,Straight Steel Fibers,156.0,13.0,0.2,2800.0,203.0,not_applicable,0.0,,,,,177.0,polycarboxylate-based superplasticizer (SP),16.19,Standard curing,20.0,95.0,,157.0
829.0,P.I 42.5 Portland cement,42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,34.5,0.0,0.0,0.0,0.0,not_applicable,923.0,Natural River sand,2.36,Straight Steel Fibers,156.0,13.0,0.2,2800.0,203.0,not_applicable,0.0,,,,,177.0,polycarboxylate-based superplasticizer (SP),16.19,Standard curing,20.0,95.0,,158.5
852.0,P.I 42.5 Portland cement,42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,10.8,0.0,not_applicable,923.0,Natural River sand,2.36,Straight Steel Fibers,156.0,13.0,0.2,2800.0,203.0,not_applicable,0.0,,,,,177.0,polycarboxylate-based superplasticizer (SP),16.19,Standard curing,20.0,95.0,,158.0
863.0,P.I 42.5 Portland cement,42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,923.0,Natural River sand,2.36,not_applicable,0.0,,,,,not_applicable,0.0,,,,,177.0,polycarboxylate-based superplasticizer (SP),16.19,Standard curing,20.0,95.0,,105.0
647.0,P.I 42.5 Portland cement,42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,923.0,Natural River sand,2.36,not_applicable,0.0,,,,,not_applicable,0.0,,,,,177.0,polycarboxylate-based superplasticizer (SP),16.19,Standard curing,20.0,95.0,,110.0
647.0,P.I 42.5 Portland cement,42.5,216.0,216.0,unknown_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,923.0,Natural River sand,2.36,not_applicable,0.0,,,,,not_applicable,0.0,,,,,177.0,polycarboxylate-based superplasticizer (SP),16.19,Standard curing,20.0,95.0,,111.0
432.0,P.I 42.5 Portland cement,42.5,216.0,216.0,unknown_type,0.0,0.0,0.0,0.0,0.0,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,923.0,Natural River sand,2.36,not_applicable,0.0,,,,,not_applicable,0.0,,,,,177.0,polycarboxylate-based superplasticizer (SP),16.19,Standard curing,20.0,95.0,,105.0
829.0,P.I 42.5 Portland cement,42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,34.5,0.0,0.0,0.0,0.0,not_applicable,923.0,Natural River sand,2.36,not_applicable,0.0,,,,,not_applicable,0.0,,,,,177.0,polycarboxylate-based superplasticizer (SP),16.19,Standard curing,20.0,95.0,,119.0
852.0,P.I 42.5 Portland cement,42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,10.8,0.0,not_applicable,923.0,Natural River sand,2.36,not_applicable,0.0,,,,,not_applicable,0.0,,,,,177.0,polycarboxylate-based superplasticizer (SP),16.19,Standard curing,20.0,95.0,,118.0
517.5,"CEM I-52.5 R,",52.5,104.8,517.5,Class F,170.3,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,410.0,silica sand,0.6,PE fiber,19.4,12.0,0.026,3000.0,100.0,not_applicable,0.0,,,,,250.0,superplasticizer (SP),18.2,Standard curing,23.0,60.0,,101.1
465.7,"CEM I-52.5 R,",52.5,104.8,517.5,Class F,170.3,0.0,51.7,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,410.0,silica sand,0.6,PE fiber,19.4,12.0,0.026,3000.0,100.0,not_applicable,0.0,,,,,250.0,superplasticizer (SP),18.2,Standard curing,23.0,60.0,,88.2
414.0,"CEM I-52.5 R,",52.5,104.8,517.5,Class F,170.3,0.0,103.5,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,410.0,silica sand,0.6,PE fiber,19.4,12.0,0.026,3000.0,100.0,not_applicable,0.0,,,,,250.0,superplasticizer (SP),18.2,Standard curing,23.0,60.0,,87.4
787.5,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,352.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,800.0,Silica Sand,0.6,Straight Steel Fibers,74.0,10.0,0.15,,,not_applicable,0.0,,,,,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,172.0
882.0000000000001,Type I 52.5 R ©,52.5,199.8,0.0,not_applicable,0.0,352.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,725.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,149.0
882.0000000000001,Type I 52.5 R (C),52.5,155.4,0.0,not_applicable,0.0,528.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,700.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,154.0
819.0,Type I 52.5 R ©,52.5,199.8,0.0,not_applicable,0.0,484.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,650.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,210.0,polycarboxylate ether-based superplasticizers (SPs),40.0,Standard curing,20.0,95.0,,135.0
787.5,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,352.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,800.0,Silica Sand,0.6,Straight Steel Fibers,74.0,10.0,0.15,,,not_applicable,0.0,,,,,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,142.0
787.5,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,308.00000000000006,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,875.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,141.0
787.5,Type I 52.5 R (C),52.5,133.2,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,875.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,149.0
724.5,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,875.0,Silica Sand,0.6,Straight Steel Fibers,74.0,10.0,0.15,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,179.0
756.0,Type I 52.5 R (C),52.5,111.0,0.0,not_applicable,0.0,484.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,90.0
756.0,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,825.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,151.0
1071.0,Type I 52.5 R (C),52.5,133.2,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,125.0
1008.0,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,825.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,116.0
945.0,Type I 52.5 R (C),52.5,133.2,0.0,not_applicable,0.0,176.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,108.0
693.0,Type I 52.5 R ©,52.5,133.2,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,975.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,128.0
819.0,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,264.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,125.0
630.0,Type I 52.5 R ©,52.5,155.4,0.0,not_applicable,0.0,308.00000000000006,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1100.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,114.0
850.5,Type I 52.5 R (C),52.5,155.4,0.0,not_applicable,0.0,352.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,750.0,Silica Sand,0.6,Straight Steel Fibers,148.0,10.0,0.15,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),40.0,Standard curing,20.0,95.0,,182.0
693.0,Type I 52.5 R ©,52.5,222.0,0.0,not_applicable,0.0,352.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,900.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,142.0
693.0,Type I 52.5 R (C),52.5,222.0,0.0,not_applicable,0.0,352.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,900.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,150.0
693.0,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,440.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,925.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,170.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,155.0
850.5,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,264.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,800.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,132.0
913.5,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,264.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,775.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,143.0
787.5,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,775.0,Silica Sand,0.6,Straight Steel Fibers,74.0,10.0,0.15,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,151.0
882.0000000000001,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,176.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,111.0
787.5,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,750.0,Silica Sand,0.6,Straight Steel Fibers,148.0,10.0,0.15,,,not_applicable,0.0,,,,,210.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,166.0
819.0,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,264.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,132.0
756.0,Type I 52.5 R (C),52.5,199.8,0.0,not_applicable,0.0,308.00000000000006,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,105.0
756.0,Type I 52.5 R ©,52.5,222.0,0.0,not_applicable,0.0,264.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,106.0
756.0,Type I 52.5 R (C),52.5,266.4,0.0,not_applicable,0.0,176.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,123.0
661.5,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,440.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,975.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,160.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,135.0
756.0,Type I 52.5 R (C),52.5,155.4,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,96.0
787.5,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,352.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,800.0,Silica Sand,0.6,Straight Steel Fibers,74.0,10.0,0.15,,,not_applicable,0.0,,,,,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,134.0
850.5,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,440.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,775.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,153.0
850.5,Type I 52.5 R ©,52.5,155.4,0.0,not_applicable,0.0,440.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,775.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,145.0
787.5,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,825.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,140.0
756.0,Type I 52.5 R ©,52.5,133.2,0.0,not_applicable,0.0,440.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,Straight Steel Fibers,148.0,10.0,0.15,,,not_applicable,0.0,,,,,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,181.0
850.5,Type I 52.5 R (C),52.5,155.4,0.0,not_applicable,0.0,440.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,775.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,138.0
724.5,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,875.0,Silica Sand,0.6,Straight Steel Fibers,74.0,10.0,0.15,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,146.0
661.5,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,440.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,975.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,160.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,141.0
787.5,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,775.0,Silica Sand,0.6,Straight Steel Fibers,74.0,10.0,0.15,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,156.0
693.0,Type I 52.5 R (C),52.5,133.2,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1025.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,160.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,157.0
724.5,Type I 52.5 R ©,52.5,199.8,0.0,not_applicable,0.0,352.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,875.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,190.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,135.0
756.0,Type I 52.5 R (C),52.5,133.2,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,875.0,Silica Sand,0.6,Straight Steel Fibers,148.0,10.0,0.15,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,200.0
724.5,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,900.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,144.0
787.5,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,750.0,Silica Sand,0.6,Straight Steel Fibers,148.0,10.0,0.15,,,not_applicable,0.0,,,,,210.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,166.0
756.0,Type I 52.5 R ©,52.5,177.6,0.0,not_applicable,0.0,396.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,825.0,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,143.0
756.0,Type I 52.5 R (C),52.5,133.2,0.0,not_applicable,0.0,440.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,850.0000000000001,Silica Sand,0.6,not_applicable,0.0,,,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,93.0
850.5,Type I 52.5 R ©,52.5,155.4,0.0,not_applicable,0.0,352.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,750.0,Silica Sand,0.6,Straight Steel Fibers,148.0,10.0,0.15,,,not_applicable,0.0,,,,,200.0,polycarboxylate ether-based superplasticizers (SPs),40.0,Standard curing,20.0,95.0,,194.0
787.5,Type I 52.5 R (C),52.5,177.6,0.0,not_applicable,0.0,264.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,900.0,Silica Sand,0.6,Straight Steel Fibers,148.0,10.0,0.15,,,not_applicable,0.0,,,,,180.0,polycarboxylate ether-based superplasticizers (SPs),30.0,Standard curing,20.0,95.0,,185.0
