cement,cement_type,cement_grade,silica_fume,fly_ash,fly_ash_type,limestone_powder,quartz_powder,glass_powder,rice_husk_ash,metakaolin,ggbfs,slag,slag_type,nano_caco3,nano_al2o3,nano_tio2,nano_sio2,filler,filler_type,sand,sand_type,sand_max_size,fiber1_type,fiber1_amount,fiber1_length,fiber1_diameter,fiber2_type,fiber2_amount,water,sp_type,sp_amount,curing_method,curing_temp,cs_28d
936.0,Unknown,,144.0,0.0,not_applicable,0.0,0.0,120.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1200.0,Locally Available Sand,,not_applicable,0.0,,,not_applicable,0.0,240.0,PCE_SP,,Autoclave Curing,85.0,134.0
816.0,Unknown,,144.0,0.0,not_applicable,0.0,0.0,240.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1200.0,Locally Available Sand,,not_applicable,0.0,,,not_applicable,0.0,240.0,PCE_SP,,Autoclave Curing,85.0,146.0
696.0,Unknown,,144.0,0.0,not_applicable,0.0,0.0,360.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1200.0,Locally Available Sand,,not_applicable,0.0,,,not_applicable,0.0,240.0,PCE_SP,,Autoclave Curing,85.0,139.0
880.0,pozzolan_cement,52.5,220.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,833.0,Calcareous Sand,0.5,Straight Steel Fiber,117.0,6.0,0.16,Straight Steel Fiber,39.0,172.0,unknown_type,67.0,Heat Curing,90.0,118.3
880.0,pozzolan_cement,52.5,220.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,833.0,Calcareous Sand,0.5,Straight Steel Fiber,234.0,6.0,0.16,Straight Steel Fiber,78.0,172.0,unknown_type,67.0,Heat Curing,90.0,119.6
880.0,pozzolan_cement,52.5,220.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,833.0,Calcareous Sand,0.5,Straight Steel Fiber,351.0,6.0,0.16,Straight Steel Fiber,117.0,172.0,unknown_type,67.0,Heat Curing,90.0,166.2
880.0,pozzolan_cement,52.5,220.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,833.0,Calcareous Sand,0.5,Straight Steel Fiber,468.0,6.0,0.16,Straight Steel Fiber,156.0,172.0,unknown_type,67.0,Heat Curing,90.0,171.8
880.0,pozzolan_cement,52.5,220.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,833.0,Calcareous Sand,0.5,Straight Steel Fiber,585.0,6.0,0.16,Straight Steel Fiber,195.0,172.0,unknown_type,67.0,Heat Curing,90.0,198.4
880.0,pozzolan_cement,52.5,220.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,833.0,Calcareous Sand,0.5,Straight Steel Fiber,401.0,6.0,0.16,Straight Steel Fiber,80.0,172.0,unknown_type,67.0,Standard Curing,20.0,135.9
880.0,pozzolan_cement,52.5,220.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,833.0,Calcareous Sand,0.5,Straight Steel Fiber,401.0,6.0,0.16,Straight Steel Fiber,80.0,172.0,unknown_type,67.0,Heat Curing,90.0,162.3
874.0,OPC_52.5,52.5,46.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,1055.0,Dolomite,220.0,Quartz Sand,1.0,not_applicable,0.0,,,not_applicable,0.0,202.4,unknown_type,27.6,Standard Curing,20.0,131.0
598.0,OPC_52.5,52.5,0.0,0.0,not_applicable,276.0,0.0,0.0,0.0,46.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,1055.0,Dolomite,220.0,Quartz Sand,1.0,not_applicable,0.0,,,not_applicable,0.0,202.4,unknown_type,27.6,Standard Curing,20.0,97.0
598.0,OPC_52.5,52.5,0.0,0.0,not_applicable,276.0,0.0,0.0,0.0,46.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,1055.0,Dolomite,220.0,Quartz Sand,1.0,Straight Steel Fiber,78.4,15.0,0.18,not_applicable,0.0,202.4,unknown_type,27.6,Standard Curing,20.0,112.0
598.0,OPC_52.5,52.5,0.0,0.0,not_applicable,276.0,0.0,0.0,0.0,46.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,1055.0,Dolomite,220.0,Quartz Sand,1.0,Straight Steel Fiber,117.5,15.0,0.18,not_applicable,0.0,202.4,unknown_type,27.6,Standard Curing,20.0,108.0
598.0,OPC_52.5,52.5,0.0,0.0,not_applicable,276.0,0.0,0.0,0.0,46.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,1055.0,Dolomite,220.0,Quartz Sand,1.0,Carbon Fiber,8.9,1.0,0.007,not_applicable,0.0,202.4,unknown_type,32.2,Standard Curing,20.0,104.0
598.0,OPC_52.5,52.5,0.0,0.0,not_applicable,276.0,0.0,0.0,0.0,46.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,1055.0,Dolomite,220.0,Quartz Sand,1.0,Carbon Fiber,17.8,1.0,0.007,not_applicable,0.0,202.4,unknown_type,36.8,Standard Curing,20.0,102.0
598.0,OPC_52.5,52.5,0.0,0.0,not_applicable,276.0,0.0,0.0,0.0,46.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,1055.0,Dolomite,220.0,Quartz Sand,1.0,Straight Steel Fiber,78.4,15.0,0.18,Carbon Fiber,8.9,202.4,unknown_type,33.12,Standard Curing,20.0,114.0
598.0,OPC_52.5,52.5,0.0,0.0,not_applicable,276.0,0.0,0.0,0.0,46.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,1055.0,Dolomite,220.0,Quartz Sand,1.0,Straight Steel Fiber,117.5,15.0,0.18,Carbon Fiber,8.9,202.4,unknown_type,30.36,Standard Curing,20.0,116.0
800.0,OPC_I,,200.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,700.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,500.0,Silica Sand,0.6,PE Fiber,19.4,18.0,0.025,not_applicable,0.0,300.0,unknown_type,10.8,Standard Curing,20.0,113.0
700.0,OPC_I,,200.0,0.0,not_applicable,0.0,0.0,100.0,0.0,0.0,700.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,500.0,Silica Sand,0.6,PE Fiber,19.4,18.0,0.025,not_applicable,0.0,300.0,unknown_type,10.8,Standard Curing,20.0,111.0
600.0,OPC_I,,200.0,0.0,not_applicable,0.0,0.0,200.0,0.0,0.0,700.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,500.0,Silica Sand,0.6,PE Fiber,19.4,18.0,0.025,not_applicable,0.0,300.0,unknown_type,10.8,Standard Curing,20.0,110.0
400.0,OPC_I,,200.0,0.0,not_applicable,0.0,0.0,400.0,0.0,0.0,700.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,500.0,Silica Sand,0.6,PE Fiber,19.4,18.0,0.025,not_applicable,0.0,300.0,unknown_type,10.8,Standard Curing,20.0,106.0
200.0,OPC_I,,200.0,0.0,not_applicable,0.0,0.0,600.0,0.0,0.0,700.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,500.0,Silica Sand,0.6,PE Fiber,19.4,18.0,0.025,not_applicable,0.0,300.0,unknown_type,10.8,Standard Curing,20.0,94.0
800.0,OPC_I,,200.0,0.0,not_applicable,0.0,0.0,125.0,0.0,0.0,700.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,375.0,Silica Sand,0.6,PE Fiber,19.4,18.0,0.025,not_applicable,0.0,300.0,unknown_type,10.8,Standard Curing,20.0,113.5
800.0,OPC_I,,200.0,0.0,not_applicable,0.0,0.0,250.0,0.0,0.0,700.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,250.0,Silica Sand,0.6,PE Fiber,19.4,18.0,0.025,not_applicable,0.0,300.0,unknown_type,10.8,Standard Curing,20.0,114.5
800.0,OPC_I,,200.0,0.0,not_applicable,0.0,0.0,375.0,0.0,0.0,700.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,125.0,Silica Sand,0.6,PE Fiber,19.4,18.0,0.025,not_applicable,0.0,300.0,unknown_type,10.8,Standard Curing,20.0,117.0
800.0,OPC_I,,200.0,0.0,not_applicable,0.0,0.0,500.0,0.0,0.0,700.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,not_applicable,0.6,PE Fiber,19.4,18.0,0.025,not_applicable,0.0,300.0,unknown_type,10.8,Standard Curing,20.0,118.0
700.0,OPC_I,,200.0,0.0,not_applicable,0.0,0.0,350.0,0.0,0.0,700.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,250.0,Silica Sand,0.6,PE Fiber,19.4,18.0,0.025,not_applicable,0.0,300.0,unknown_type,10.8,Standard Curing,20.0,119.0
600.0,OPC_I,,200.0,0.0,not_applicable,0.0,0.0,450.0,0.0,0.0,700.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,250.0,Silica Sand,0.6,PE Fiber,19.4,18.0,0.025,not_applicable,0.0,300.0,unknown_type,10.8,Standard Curing,20.0,112.0
400.0,OPC_I,,200.0,0.0,not_applicable,0.0,0.0,650.0,0.0,0.0,700.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,250.0,Silica Sand,0.6,PE Fiber,19.4,18.0,0.025,not_applicable,0.0,300.0,unknown_type,10.8,Standard Curing,20.0,97.5
200.0,OPC_I,,200.0,0.0,not_applicable,0.0,0.0,850.0,0.0,0.0,700.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,250.0,Silica Sand,0.6,PE Fiber,19.4,18.0,0.025,not_applicable,0.0,300.0,unknown_type,10.8,Standard Curing,20.0,83.0
700.0,OPC_I,,200.0,0.0,not_applicable,0.0,0.0,600.0,0.0,0.0,700.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,not_applicable,,PE Fiber,19.4,18.0,0.025,not_applicable,0.0,300.0,unknown_type,10.8,Standard Curing,20.0,119.0
600.0,OPC_I,,200.0,0.0,not_applicable,0.0,0.0,700.0,0.0,0.0,700.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,not_applicable,,PE Fiber,19.4,18.0,0.025,not_applicable,0.0,300.0,unknown_type,10.8,Standard Curing,20.0,118.0
400.0,OPC_I,,200.0,0.0,not_applicable,0.0,0.0,900.0,0.0,0.0,700.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,not_applicable,,PE Fiber,19.4,18.0,0.025,not_applicable,0.0,300.0,unknown_type,10.8,Standard Curing,20.0,99.0
998.0,OPC_42.5,42.5,299.4,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1197.6,Quartz Sand,,Straight Steel Fiber,156.0,,0.2,not_applicable,0.0,229.54,HRWRA,19.96,Standard Curing,,138.0
998.0,OPC_42.5,42.5,249.5,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1397.2,Quartz Sand,,Straight Steel Fiber,156.0,,0.2,not_applicable,0.0,249.5,HRWRA,49.9,Standard Curing,,122.0
998.0,OPC_42.5,42.5,149.7,89.82,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1756.48,Quartz Sand,,Straight Steel Fiber,156.0,,0.2,not_applicable,0.0,249.5,HRWRA,49.9,Standard Curing,,105.0
878.8,Unknown,,219.7,0.0,not_applicable,0.0,0.0,219.7,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,905.16,Locally Available Sand,0.8,not_applicable,0.0,,,not_applicable,0.0,166.971805199561,unknown_type,9.66678872207982,Standard Curing,20.0,230.0
878.8,Unknown,,219.7,0.0,not_applicable,0.0,0.0,219.7,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,808.5,Locally Available Sand,0.8,Straight Steel Fiber,237.275723178323,13.0,0.2,not_applicable,0.0,166.971805199561,unknown_type,9.66678872207982,Standard Curing,20.0,250.0
500.0,OPC_I,,0.0,250.0,class F,0.0,0.0,0.0,0.0,0.0,250.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1200.0,Quartz Sand,3.0,not_applicable,0.0,,,not_applicable,0.0,150.0,Unspecified,17.0,Standard Curing,20.0,120.0
500.0,OPC_I,,100.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,400.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1200.0,Quartz Sand,3.0,not_applicable,0.0,,,not_applicable,0.0,150.0,Unspecified,17.0,Standard Curing,20.0,132.0
400.0,OPC_I,,100.0,250.0,class F,0.0,0.0,0.0,0.0,0.0,250.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1200.0,Quartz Sand,3.0,not_applicable,0.0,,,not_applicable,0.0,150.0,Unspecified,17.0,Standard Curing,20.0,144.0
500.0,OPC_I,,0.0,250.0,class F,0.0,0.0,0.0,0.0,0.0,250.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1200.0,Quartz Sand,3.0,not_applicable,0.0,,,not_applicable,0.0,150.0,Unspecified,17.0,Steam Curing,90.0,135.0
500.0,OPC_I,,100.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,400.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1200.0,Quartz Sand,3.0,not_applicable,0.0,,,not_applicable,0.0,150.0,Unspecified,17.0,Steam Curing,90.0,140.0
400.0,OPC_I,,100.0,250.0,class F,0.0,0.0,0.0,0.0,0.0,250.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1200.0,Quartz Sand,3.0,not_applicable,0.0,,,not_applicable,0.0,150.0,Unspecified,17.0,Steam Curing,90.0,158.0
500.0,OPC_I,,0.0,250.0,class F,0.0,0.0,0.0,0.0,0.0,250.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1200.0,Quartz Sand,3.0,not_applicable,0.0,,,not_applicable,0.0,150.0,Unspecified,17.0,Autoclave Curing,200.0,149.0
500.0,OPC_I,,100.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,400.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1200.0,Quartz Sand,3.0,not_applicable,0.0,,,not_applicable,0.0,150.0,Unspecified,17.0,Autoclave Curing,200.0,158.0
400.0,OPC_I,,100.0,250.0,class F,0.0,0.0,0.0,0.0,0.0,250.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1200.0,Quartz Sand,3.0,not_applicable,0.0,,,not_applicable,0.0,150.0,Unspecified,17.0,Autoclave Curing,200.0,161.0
400.0,OPC_I,,100.0,250.0,class F,0.0,0.0,0.0,0.0,0.0,250.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1200.0,Quartz Sand,3.0,Straight Steel Fiber,312.0,13.0,0.175,not_applicable,0.0,150.0,Unspecified,17.0,Standard Curing,20.0,160.0
400.0,OPC_I,,100.0,250.0,class F,0.0,0.0,0.0,0.0,0.0,250.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1200.0,Quartz Sand,3.0,Straight Steel Fiber,468.0,13.0,0.175,not_applicable,0.0,150.0,Unspecified,17.0,Standard Curing,20.0,175.0
400.0,OPC_I,,100.0,250.0,class F,0.0,0.0,0.0,0.0,0.0,250.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1200.0,Quartz Sand,3.0,Straight Steel Fiber,624.0,13.0,0.175,not_applicable,0.0,150.0,Unspecified,17.0,Standard Curing,20.0,184.0
400.0,OPC_I,,100.0,250.0,class F,0.0,0.0,0.0,0.0,0.0,250.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1200.0,Quartz Sand,3.0,Straight Steel Fiber,312.0,13.0,0.175,not_applicable,0.0,150.0,Unspecified,17.0,Steam Curing,90.0,185.0
400.0,OPC_I,,100.0,250.0,class F,0.0,0.0,0.0,0.0,0.0,250.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1200.0,Quartz Sand,3.0,Straight Steel Fiber,468.0,13.0,0.175,not_applicable,0.0,150.0,Unspecified,17.0,Steam Curing,90.0,196.0
400.0,OPC_I,,100.0,250.0,class F,0.0,0.0,0.0,0.0,0.0,250.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1200.0,Quartz Sand,3.0,Straight Steel Fiber,624.0,13.0,0.175,not_applicable,0.0,150.0,Unspecified,17.0,Steam Curing,90.0,215.0
400.0,OPC_I,,100.0,250.0,class F,0.0,0.0,0.0,0.0,0.0,250.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1200.0,Quartz Sand,3.0,Straight Steel Fiber,312.0,13.0,0.175,not_applicable,0.0,150.0,Unspecified,17.0,Autoclave Curing,200.0,198.0
400.0,OPC_I,,100.0,250.0,class F,0.0,0.0,0.0,0.0,0.0,250.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1200.0,Quartz Sand,3.0,Straight Steel Fiber,468.0,13.0,0.175,not_applicable,0.0,150.0,Unspecified,17.0,Autoclave Curing,200.0,217.0
400.0,OPC_I,,100.0,250.0,class F,0.0,0.0,0.0,0.0,0.0,250.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1200.0,Quartz Sand,3.0,Straight Steel Fiber,624.0,13.0,0.175,not_applicable,0.0,150.0,Unspecified,17.0,Autoclave Curing,200.0,225.0
833.0,OPC_I,,208.25,0.0,not_applicable,0.0,0.0,208.25,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1149.54,Locally Available Sand,0.8,not_applicable,0.0,,,not_applicable,0.0,183.26,PCE_SP,4.5,Standard Curing,20.0,192.0
833.0,OPC_I,,208.25,0.0,not_applicable,0.0,0.0,208.25,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1074.57,Locally Available Sand,0.8,Straight Steel Fiber,195.0,13.0,0.2,not_applicable,0.0,183.26,PCE_SP,4.5,Standard Curing,20.0,201.0
788.0,OPC_53,53.0,197.0,0.0,not_applicable,0.0,315.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,866.8,Locally Available Sand,2.36,Straight Steel Fiber,195.0,13.0,0.16,not_applicable,0.0,173.0,Other_Polymer_SP,14.77,Heat Curing,200.0,180.28
788.0,OPC_53,53.0,197.0,0.0,not_applicable,0.0,315.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,866.8,Locally Available Sand,2.36,Straight Steel Fiber,156.0,13.0,0.16,not_applicable,0.0,173.0,Other_Polymer_SP,14.77,Heat Curing,200.0,170.29
788.0,OPC_53,53.0,197.0,0.0,not_applicable,0.0,315.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,866.8,Locally Available Sand,2.36,Straight Steel Fiber,195.0,6.0,0.16,not_applicable,0.0,173.0,Other_Polymer_SP,14.77,Heat Curing,200.0,178.7083
788.0,OPC_53,53.0,197.0,0.0,not_applicable,0.0,315.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,866.8,Locally Available Sand,2.36,Straight Steel Fiber,156.0,6.0,0.16,not_applicable,0.0,173.0,Other_Polymer_SP,14.77,Heat Curing,200.0,164.0
788.0,OPC_53,53.0,197.0,0.0,not_applicable,0.0,315.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,866.8,Locally Available Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,173.0,Other_Polymer_SP,14.77,Heat Curing,200.0,132.0
795.4,OPC_52.5,52.5,168.6,0.0,not_applicable,0.0,198.4,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,971.0,Quartz Sand,0.5,not_applicable,0.0,,,not_applicable,0.0,187.98,Unspecified,24.1,Heat Curing,90.0,216.66
783.47,OPC_52.5,52.5,166.07,0.0,not_applicable,0.0,195.42,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,956.44,Quartz Sand,0.5,Straight Steel Fiber,117.78,13.0,0.175,not_applicable,0.0,185.16,Unspecified,23.74,Heat Curing,90.0,211.69
771.53,OPC_52.5,52.5,163.54,0.0,not_applicable,0.0,192.45,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,941.86,Quartz Sand,0.5,Straight Steel Fiber,235.61,13.0,0.175,not_applicable,0.0,182.34,Unspecified,23.38,Heat Curing,90.0,205.19
783.47,OPC_52.5,52.5,166.07,0.0,not_applicable,0.0,195.42,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,956.44,Quartz Sand,0.5,Straight Steel Fiber,117.78,20.0,0.25,not_applicable,0.0,185.16,Unspecified,23.74,Heat Curing,90.0,202.86
771.53,OPC_52.5,52.5,163.54,0.0,not_applicable,0.0,192.45,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,941.86,Quartz Sand,0.5,Straight Steel Fiber,235.61,20.0,0.25,not_applicable,0.0,182.34,Unspecified,23.38,Heat Curing,90.0,207.62
788.0,OPC_53,53.0,197.0,0.0,not_applicable,0.0,315.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,866.8,Locally Available Sand,2.36,Straight Steel Fiber,195.0,13.0,0.16,not_applicable,0.0,173.0,Other_Polymer_SP,14.77,Steam Curing,100.0,180.28
788.0,OPC_53,53.0,197.0,0.0,not_applicable,0.0,315.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,866.8,Locally Available Sand,2.36,Straight Steel Fiber,156.0,13.0,0.16,not_applicable,0.0,173.0,Other_Polymer_SP,14.77,Steam Curing,100.0,170.29
788.0,OPC_53,53.0,197.0,0.0,not_applicable,0.0,315.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,866.8,Locally Available Sand,2.36,Straight Steel Fiber,195.0,6.0,0.16,not_applicable,0.0,173.0,Other_Polymer_SP,14.77,Steam Curing,100.0,178.7
788.0,OPC_53,53.0,197.0,0.0,not_applicable,0.0,315.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,866.8,Locally Available Sand,2.36,Straight Steel Fiber,156.0,6.0,0.16,not_applicable,0.0,173.0,Other_Polymer_SP,14.77,Steam Curing,100.0,164.0
788.0,OPC_53,53.0,197.0,0.0,not_applicable,0.0,315.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,866.8,Locally Available Sand,2.36,not_applicable,0.0,,,not_applicable,0.0,173.0,Other_Polymer_SP,14.77,Steam Curing,100.0,132.0
972.0,OPC_52.5,52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz Sand,2.0,not_applicable,0.0,,,not_applicable,0.0,223.83,Unspecified,24.3,Steam Curing,90.0,135.2
972.0,OPC_52.5,52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz Sand,2.0,Straight Steel Fiber,19.5,6.0,0.2,not_applicable,0.0,223.83,Unspecified,24.3,Steam Curing,90.0,135.5
972.0,OPC_52.5,52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz Sand,2.0,Straight Steel Fiber,39.0,6.0,0.2,not_applicable,0.0,223.83,Unspecified,24.3,Steam Curing,90.0,134.2
972.0,OPC_52.5,52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz Sand,2.0,Straight Steel Fiber,78.0,6.0,0.2,not_applicable,0.0,223.83,Unspecified,24.3,Steam Curing,90.0,137.2
972.0,OPC_52.5,52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz Sand,2.0,Straight Steel Fiber,117.0,6.0,0.2,not_applicable,0.0,223.83,Unspecified,24.3,Steam Curing,90.0,143.4
972.0,OPC_52.5,52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz Sand,2.0,Straight Steel Fiber,156.0,6.0,0.2,not_applicable,0.0,223.83,Unspecified,24.3,Steam Curing,90.0,152.4
972.0,OPC_52.5,52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz Sand,2.0,Straight Steel Fiber,195.0,6.0,0.2,not_applicable,0.0,223.83,Unspecified,24.3,Steam Curing,90.0,155.7
972.0,OPC_52.5,52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz Sand,2.0,Straight Steel Fiber,234.0,6.0,0.2,not_applicable,0.0,223.83,Unspecified,24.3,Steam Curing,90.0,156.5
972.0,OPC_52.5,52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz Sand,2.0,Straight Steel Fiber,19.5,13.0,0.3,not_applicable,0.0,223.83,Unspecified,24.3,Steam Curing,90.0,135.0
972.0,OPC_52.5,52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz Sand,2.0,Straight Steel Fiber,39.0,13.0,0.3,not_applicable,0.0,223.83,Unspecified,24.3,Steam Curing,90.0,137.4
