,cement,cement_type,cement_grade,silica_fume,fly_ash,fly_ash_type,limestone_powder,quartz_powder,glass_powder,rice_husk_ash,metakaolin,ggbfs,slag,slag_type,nano_caco3,nano_al2o3,nano_tio2,nano_sio2,filler,filler_type,sand,sand_type,sand_max_size,fiber1_type,fiber1_amount,fiber1_length,fiber1_diameter,fiber1_tensile_strength,fiber1_youngs_modulus,fiber2_type,fiber2_amount,fiber2_length,fiber2_diameter,fiber2_tensile_strength,fiber2_youngs_modulus,water,sp_type,sp_amount,curing_method,curing_temp,curing_humidity,curing_pressure,cs_28d
270,640.0,OPC_42.5,42.5,214.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1170.0,Quartz Sand,,Hooked Steel Fiber,145.0,8.0,0.2,2500.0,,,,,,,,135.0,PCE_HRWRA,40.0,Steam Curing,65.0,,,158.0
271,640.0,OPC_42.5,42.5,214.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1170.0,Quartz Sand,,Hooked Steel Fiber,145.0,13.0,0.2,2500.0,,,,,,,,135.0,PCE_HRWRA,40.0,Steam Curing,65.0,,,165.0
272,640.0,OPC_42.5,42.5,214.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1170.0,Quartz Sand,,Hooked Steel Fiber,145.0,16.0,0.2,2500.0,,,,,,,,135.0,PCE_HRWRA,40.0,Steam Curing,65.0,,,172.0
273,640.0,OPC_42.5,42.5,214.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1170.0,Quartz Sand,,Hooked Steel Fiber,145.0,8.0,0.2,2500.0,,,,,,,,135.0,PCE_HRWRA,35.0,Hot Water Curing,80.0,,,154.0
274,640.0,OPC_42.5,42.5,214.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1170.0,Quartz Sand,,Hooked Steel Fiber,145.0,13.0,0.2,2500.0,,,,,,,,135.0,PCE_HRWRA,35.0,Hot Water Curing,80.0,,,162.0
275,640.0,OPC_42.5,42.5,214.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1170.0,Quartz Sand,,Hooked Steel Fiber,145.0,16.0,0.2,2500.0,,,,,,,,135.0,PCE_HRWRA,35.0,Hot Water Curing,80.0,,,167.0
276,640.0,OPC_42.5,42.5,214.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1170.0,Quartz Sand,,Hooked Steel Fiber,145.0,8.0,0.2,2500.0,,,,,,,,135.0,PCE_HRWRA,37.5,Hot Water Curing,80.0,,,155.0
277,640.0,OPC_42.5,42.5,214.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1170.0,Quartz Sand,,Hooked Steel Fiber,145.0,13.0,0.2,2500.0,,,,,,,,135.0,PCE_HRWRA,37.5,Hot Water Curing,80.0,,,163.0
278,640.0,OPC_42.5,42.5,214.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1170.0,Quartz Sand,,Hooked Steel Fiber,145.0,16.0,0.2,2500.0,,,,,,,,135.0,PCE_HRWRA,37.5,Hot Water Curing,80.0,,,169.0
279,640.0,OPC_42.5,42.5,214.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1170.0,Quartz Sand,,Hooked Steel Fiber,145.0,8.0,0.2,2500.0,,,,,,,,135.0,PCE_HRWRA,40.0,Hot Water Curing,80.0,,,156.0
280,640.0,OPC_42.5,42.5,214.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1170.0,Quartz Sand,,Hooked Steel Fiber,145.0,13.0,0.2,2500.0,,,,,,,,135.0,PCE_HRWRA,40.0,Hot Water Curing,80.0,,,164.0
281,640.0,OPC_42.5,42.5,214.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1170.0,Quartz Sand,,Hooked Steel Fiber,145.0,16.0,0.2,2500.0,,,,,,,,135.0,PCE_HRWRA,40.0,Hot Water Curing,80.0,,,170.0
282,850.0,OPC_42.5,42.5,137.5,112.5,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1100.0,Quartz Sand,1.2,,,,,,,,,,,,,176.0,Unspecified,8.0,Hot Water Curing,90.0,,,112.4
283,850.0,OPC_42.5,42.5,137.5,112.5,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1100.0,Quartz Sand,1.2,Straight Steel Fiber,156.0,10.0,0.12,2500.0,,,,,,,,176.0,Unspecified,8.0,Hot Water Curing,90.0,,,187.5
284,850.0,OPC_42.5,42.5,137.5,112.5,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1100.0,Quartz Sand,1.2,PP Fiber,18.2,10.0,0.003,400.0,,,,,,,,176.0,Unspecified,8.0,Hot Water Curing,90.0,,,125.5
285,850.0,OPC_42.5,42.5,137.5,112.5,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1100.0,Quartz Sand,1.2,Straight Steel Fiber,78.0,10.0,0.12,2500.0,,PP Fiber,18.2,10.0,0.0031,400.0,,176.0,Unspecified,8.0,Hot Water Curing,90.0,,,162.1
286,850.0,OPC_42.5,42.5,137.5,112.5,class F,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,Steel Slag,0.0,0.0,0.0,0.0,0.0,,0.0,,1.2,,,,,,,,,,,,,176.0,Unspecified,8.0,Hot Water Curing,90.0,,,90.0
287,850.0,OPC_42.5,42.5,137.5,112.5,class F,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,Steel Slag,0.0,0.0,0.0,0.0,0.0,,0.0,,1.2,Straight Steel Fiber,78.0,10.0,0.12,2500.0,,PP Fiber,18.2,10.0,0.0031,400.0,,176.0,Unspecified,8.0,Hot Water Curing,90.0,,,162.8
288,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.34,Straight Steel Fiber,158.0,13.0,0.2,2788.0,200.0,,,,,,,160.3,PCE_SP,49.8,Steam Curing,90.0,,,187.1
289,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.34,Straight Steel Fiber,158.0,19.5,0.2,2500.0,200.0,,,,,,,160.3,PCE_SP,49.8,Steam Curing,90.0,,,192.3
290,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.34,Twisted Steel Fiber,158.0,30.0,0.3,2428.0,200.0,,,,,,,160.3,PCE_SP,49.8,Steam Curing,90.0,,,204.4
291,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.34,Straight Steel Fiber,118.0,13.0,0.2,2788.0,200.0,PE Fiber,4.85,12.0,0.031,3030.0,88.0,160.3,PCE_SP,49.8,Steam Curing,90.0,,,178.2
292,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.34,Straight Steel Fiber,79.0,13.0,0.2,2788.0,200.0,PE Fiber,9.7,12.0,0.031,3030.0,88.0,160.3,PCE_SP,49.8,Steam Curing,90.0,,,179.1
293,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.34,Straight Steel Fiber,39.5,13.0,0.2,2788.0,200.0,PE Fiber,14.55,12.0,0.031,3030.0,88.0,160.3,PCE_SP,49.8,Steam Curing,90.0,,,164.9
294,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.34,Straight Steel Fiber,118.0,19.5,0.2,2500.0,200.0,PE Fiber,4.85,12.0,0.031,3030.0,88.0,160.3,PCE_SP,49.8,Steam Curing,90.0,,,130.0
295,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.34,Straight Steel Fiber,79.0,19.5,0.2,2500.0,200.0,PE Fiber,9.7,12.0,0.031,3030.0,88.0,160.3,PCE_SP,49.8,Steam Curing,90.0,,,122.2
296,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.34,Straight Steel Fiber,39.5,19.5,0.2,2500.0,200.0,PE Fiber,14.55,12.0,0.031,3030.0,88.0,160.3,PCE_SP,49.8,Steam Curing,90.0,,,137.2
297,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.34,Twisted Steel Fiber,118.0,30.0,0.3,2428.0,200.0,PE Fiber,4.85,12.0,0.031,3030.0,88.0,160.3,PCE_SP,49.8,Steam Curing,90.0,,,191.7
298,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.34,Twisted Steel Fiber,79.0,30.0,0.3,2428.0,200.0,PE Fiber,9.7,12.0,0.031,3030.0,88.0,160.3,PCE_SP,49.8,Steam Curing,90.0,,,143.2
299,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.34,Twisted Steel Fiber,39.5,30.0,0.3,2428.0,200.0,PE Fiber,14.55,12.0,0.031,3030.0,88.0,160.3,PCE_SP,49.8,Steam Curing,90.0,,,139.3
300,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,,Straight Steel Fiber,39.5,13.0,0.2,2788.0,200.0,,,,,,,160.3,PCE_SP,52.6,Steam Curing,90.0,,,210.0
301,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,,Straight Steel Fiber,79.0,13.0,0.2,2788.0,200.0,,,,,,,160.3,PCE_SP,52.6,Steam Curing,90.0,,,200.0
302,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,,Straight Steel Fiber,118.5,13.0,0.2,2788.0,200.0,,,,,,,160.3,PCE_SP,52.6,Steam Curing,90.0,,,212.0
303,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,,Straight Steel Fiber,158.0,13.0,0.2,2788.0,200.0,,,,,,,160.3,PCE_SP,52.6,Steam Curing,90.0,,,220.0
304,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,,Straight Steel Fiber,39.5,19.5,0.2,2500.0,200.0,,,,,,,160.3,PCE_SP,52.6,Steam Curing,90.0,,,196.0
305,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,,Straight Steel Fiber,79.0,19.5,0.2,2500.0,200.0,,,,,,,160.3,PCE_SP,52.6,Steam Curing,90.0,,,196.5
306,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,,Straight Steel Fiber,118.5,19.5,0.2,2500.0,200.0,,,,,,,160.3,PCE_SP,52.6,Steam Curing,90.0,,,195.3
307,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,,Straight Steel Fiber,158.0,19.5,0.2,2500.0,200.0,,,,,,,160.3,PCE_SP,52.6,Steam Curing,90.0,,,205.0
308,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,,Straight Steel Fiber,39.5,30.0,0.3,2580.0,200.0,,,,,,,160.3,PCE_SP,52.6,Steam Curing,90.0,,,215.0
309,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,,Straight Steel Fiber,79.0,30.0,0.3,2580.0,200.0,,,,,,,160.3,PCE_SP,52.6,Steam Curing,90.0,,,185.5
310,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,,Straight Steel Fiber,118.5,30.0,0.3,2580.0,200.0,,,,,,,160.3,PCE_SP,52.6,Steam Curing,90.0,,,220.0
311,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,,Straight Steel Fiber,158.0,30.0,0.3,2580.0,200.0,,,,,,,160.3,PCE_SP,52.6,Steam Curing,90.0,,,225.0
312,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,,Hooked Steel Fiber,39.5,30.0,0.38,2500.0,200.0,,,,,,,160.3,PCE_SP,52.6,Steam Curing,90.0,,,180.0
313,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,,Hooked Steel Fiber,79.0,30.0,0.38,2500.0,200.0,,,,,,,160.3,PCE_SP,52.6,Steam Curing,90.0,,,203.0
314,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,,Hooked Steel Fiber,118.5,30.0,0.38,2500.0,200.0,,,,,,,160.3,PCE_SP,52.6,Steam Curing,90.0,,,180.0
315,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,,Hooked Steel Fiber,158.0,30.0,0.38,2500.0,200.0,,,,,,,160.3,PCE_SP,52.6,Steam Curing,90.0,,,182.0
316,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,,Twisted Steel Fiber,39.5,30.0,0.3,2428.0,200.0,,,,,,,160.3,PCE_SP,52.6,Steam Curing,90.0,,,195.2
317,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,,Twisted Steel Fiber,79.0,30.0,0.3,2428.0,200.0,,,,,,,160.3,PCE_SP,52.6,Steam Curing,90.0,,,193.0
318,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,,Twisted Steel Fiber,118.5,30.0,0.3,2428.0,200.0,,,,,,,160.3,PCE_SP,52.6,Steam Curing,90.0,,,196.0
319,788.5,OPC_I,,197.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,,Twisted Steel Fiber,158.0,30.0,0.3,2428.0,200.0,,,,,,,160.3,PCE_SP,52.6,Steam Curing,90.0,,,203.0
320,700.0,OPC_52.5,52.5,140.0,0.0,,0.0,0.0,0.0,0.0,0.0,110.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1200.0,Natural River Sand,2.5,,,,,,,,,,,,,152.0,HRWRA,22.8,Standard Curing,21.7,98.4,,110.9
321,700.0,OPC_52.5,52.5,140.0,0.0,,0.0,0.0,0.0,0.0,0.0,110.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1200.0,Natural River Sand,2.5,Straight Steel Fiber,39.0,13.0,0.2,2800.0,,,,,,,,152.0,HRWRA,22.8,Standard Curing,21.7,98.4,,121.1
322,700.0,OPC_52.5,52.5,140.0,0.0,,0.0,0.0,0.0,0.0,0.0,110.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1200.0,Natural River Sand,2.5,Straight Steel Fiber,78.0,13.0,0.2,2800.0,,,,,,,,152.0,HRWRA,22.8,Standard Curing,21.7,98.4,,127.8
323,700.0,OPC_52.5,52.5,140.0,0.0,,0.0,0.0,0.0,0.0,0.0,110.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1200.0,Natural River Sand,2.5,Straight Steel Fiber,117.0,13.0,0.2,2800.0,,,,,,,,152.0,HRWRA,22.8,Standard Curing,21.7,98.4,,133.3
324,700.0,OPC_52.5,52.5,140.0,0.0,,0.0,0.0,0.0,0.0,0.0,110.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1200.0,Natural River Sand,2.5,Straight Steel Fiber,156.0,13.0,0.2,2800.0,,,,,,,,152.0,HRWRA,22.8,Standard Curing,21.7,98.4,,135.1
325,700.0,OPC_52.5,52.5,140.0,0.0,,0.0,0.0,0.0,0.0,0.0,110.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1200.0,Natural River Sand,2.5,Straight Steel Fiber,195.0,13.0,0.2,2800.0,,,,,,,,152.0,HRWRA,22.8,Standard Curing,21.7,98.4,,143.9
326,700.0,OPC_52.5,52.5,140.0,0.0,,0.0,0.0,0.0,0.0,0.0,110.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1200.0,Natural River Sand,2.5,Hooked Steel Fiber,39.0,25.0,0.5,1200.0,,,,,,,,152.0,HRWRA,22.8,Standard Curing,21.7,98.4,,127.3
327,700.0,OPC_52.5,52.5,140.0,0.0,,0.0,0.0,0.0,0.0,0.0,110.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1200.0,Natural River Sand,2.5,Hooked Steel Fiber,78.0,25.0,0.5,1200.0,,,,,,,,152.0,HRWRA,22.8,Standard Curing,21.7,98.4,,124.3
328,700.0,OPC_52.5,52.5,140.0,0.0,,0.0,0.0,0.0,0.0,0.0,110.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1200.0,Natural River Sand,2.5,Hooked Steel Fiber,117.0,25.0,0.5,1200.0,,,,,,,,152.0,HRWRA,22.8,Standard Curing,21.7,98.4,,127.1
329,700.0,OPC_52.5,52.5,140.0,0.0,,0.0,0.0,0.0,0.0,0.0,110.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1200.0,Natural River Sand,2.5,Hooked Steel Fiber,156.0,25.0,0.5,1200.0,,,,,,,,152.0,HRWRA,22.8,Standard Curing,21.7,98.4,,136.1
330,700.0,OPC_52.5,52.5,140.0,0.0,,0.0,0.0,0.0,0.0,0.0,110.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1200.0,Natural River Sand,2.5,Hooked Steel Fiber,195.0,25.0,0.5,1200.0,,,,,,,,152.0,HRWRA,22.8,Standard Curing,21.7,98.4,,136.9
331,850.0,OPC_I,,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1030.0,Silica Sand,2.0,,,,,,,,,,,,,169.0,PCE_HRWRA,28.0,Heat Curing,90.0,95.0,,111.9
332,850.0,OPC_I,,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1030.0,Silica Sand,2.0,Straight Steel Fiber,39.0,13.0,0.2,2500.0,,,,,,,,169.6,,28.0,Heat Curing,90.0,95.0,,148.3
333,850.0,OPC_I,,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1030.0,Silica Sand,2.0,Straight Steel Fiber,78.0,13.0,0.2,2500.0,,,,,,,,170.2,PCE_HRWRA,28.0,Heat Curing,90.0,95.0,,156.7
334,850.0,OPC_I,,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1030.0,Silica Sand,2.0,Straight Steel Fiber,118.0,13.0,0.2,2500.0,,,,,,,,170.9,,28.0,Heat Curing,90.0,95.0,,159.2
335,850.0,OPC_I,,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1030.0,Silica Sand,2.0,Straight Steel Fiber,158.0,13.0,0.2,2500.0,,,,,,,,171.5,PCE_HRWRA,28.0,Heat Curing,90.0,95.0,,157.3
336,850.0,OPC_I,,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1030.0,Silica Sand,2.0,Straight Steel Fiber,198.0,13.0,0.2,2500.0,,,,,,,,172.1,,28.0,Heat Curing,90.0,95.0,,156.1
337,850.0,OPC_I,,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1030.0,Silica Sand,2.0,Straight Steel Fiber,39.0,20.0,0.2,2500.0,,,,,,,,169.6,PCE_HRWRA,28.0,Heat Curing,90.0,95.0,,127.0
338,850.0,OPC_I,,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1030.0,Silica Sand,2.0,Straight Steel Fiber,78.0,20.0,0.2,2500.0,,,,,,,,170.2,,28.0,Heat Curing,90.0,95.0,,158.8
339,850.0,OPC_I,,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1030.0,Silica Sand,2.0,Straight Steel Fiber,118.0,20.0,0.2,2500.0,,,,,,,,170.9,PCE_HRWRA,28.0,Heat Curing,90.0,95.0,,166.4
340,850.0,OPC_I,,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1030.0,Silica Sand,2.0,Straight Steel Fiber,158.0,20.0,0.2,2500.0,,,,,,,,171.5,,28.0,Heat Curing,90.0,95.0,,177.3
341,850.0,OPC_I,,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1030.0,Silica Sand,2.0,Straight Steel Fiber,198.0,20.0,0.2,2500.0,,,,,,,,172.1,PCE_HRWRA,28.0,Heat Curing,90.0,95.0,,180.4
342,850.0,OPC_I,,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1030.0,Silica Sand,2.0,Hooked Steel Fiber,39.0,20.0,0.2,2500.0,,,,,,,,169.6,,28.0,Heat Curing,90.0,95.0,,136.9
343,850.0,OPC_I,,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1030.0,Silica Sand,2.0,Hooked Steel Fiber,78.0,20.0,0.2,2500.0,,,,,,,,170.2,PCE_HRWRA,28.0,Heat Curing,90.0,95.0,,160.2
344,850.0,OPC_I,,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1030.0,Silica Sand,2.0,Hooked Steel Fiber,118.0,20.0,0.2,2500.0,,,,,,,,170.9,,28.0,Heat Curing,90.0,95.0,,172.8
345,850.0,OPC_I,,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1030.0,Silica Sand,2.0,Hooked Steel Fiber,158.0,20.0,0.2,2500.0,,,,,,,,171.5,PCE_HRWRA,28.0,Heat Curing,90.0,95.0,,192.6
346,850.0,OPC_I,,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1030.0,Silica Sand,2.0,Hooked Steel Fiber,198.0,20.0,0.2,2500.0,,,,,,,,172.1,,28.0,Heat Curing,90.0,95.0,,187.4
347,850.0,OPC_I,,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1030.0,Silica Sand,2.0,Straight Steel Fiber,29.5,13.0,0.2,2500.0,,Hooked Steel Fiber,88.5,20.0,0.2,2500.0,,170.9,PCE_HRWRA,28.0,Heat Curing,90.0,95.0,,150.9
348,850.0,OPC_I,,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1030.0,Silica Sand,2.0,Straight Steel Fiber,39.34,13.0,0.2,2500.0,,Hooked Steel Fiber,78.67,20.0,0.2,2500.0,,170.9,PCE_HRWRA,28.0,Heat Curing,90.0,95.0,,138.5
349,850.0,OPC_I,,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1030.0,Silica Sand,2.0,Straight Steel Fiber,59.0,13.0,0.2,2500.0,,Hooked Steel Fiber,59.0,20.0,0.2,2500.0,,170.9,PCE_HRWRA,28.0,Heat Curing,90.0,95.0,,143.3
350,850.0,OPC_I,,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1030.0,Silica Sand,2.0,Straight Steel Fiber,78.67,13.0,0.2,2500.0,,Hooked Steel Fiber,39.34,20.0,0.2,2500.0,,170.9,PCE_HRWRA,28.0,Heat Curing,90.0,95.0,,150.2
351,850.0,OPC_I,,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1030.0,Silica Sand,2.0,Straight Steel Fiber,88.5,13.0,0.2,2500.0,,Hooked Steel Fiber,29.5,20.0,0.2,2500.0,,170.9,PCE_HRWRA,28.0,Heat Curing,90.0,95.0,,152.9
352,850.0,OPC_I,,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1030.0,Silica Sand,2.0,Straight Steel Fiber,29.5,20.0,0.2,2500.0,,Hooked Steel Fiber,88.5,20.0,0.2,2500.0,,170.9,PCE_HRWRA,28.0,Heat Curing,90.0,95.0,,145.1
