cement,cement_type,silica_fume,fly_ash,limestone_powder,quartz_powder,glass_powder,rice_husk_ash,metakaolin,ggbfs,slag,nano_caco3,nano_al2o3,nano_tio2,nano_sio2,filler,sand,sand_type,sand_max_size,water,sp_type,sp_amount,curing_method,curing_temp,cs_28d
414.0,OPC_52.5,104.8,517.5,170.3,0.0,103.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,Silica Sand,0.6,250.0,Unspecified,18.2,Standard Curing,23.0,87.4
787.5,OPC_52.5,177.6,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Standard Curing,20.0,172.0
882.0,OPC_52.5,199.8,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,149.0
882.0,OPC_52.5,155.4,0.0,0.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,154.0
819.0,OPC_52.5,199.8,0.0,0.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,Silica Sand,0.6,210.0,PCE_SP,40.0,Standard Curing,20.0,135.0
787.5,OPC_52.5,177.6,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Standard Curing,20.0,142.0
787.5,OPC_52.5,177.6,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Standard Curing,20.0,141.0
787.5,OPC_52.5,133.2,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Standard Curing,20.0,149.0
724.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,179.0
756.0,OPC_52.5,111.0,0.0,0.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,90.0
756.0,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,151.0
1071.0,OPC_52.5,133.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,125.0
1008.0,OPC_52.5,177.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,116.0
945.0,OPC_52.5,133.2,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,108.0
693.0,OPC_52.5,133.2,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,128.0
819.0,OPC_52.5,177.6,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,125.0
630.0,OPC_52.5,155.4,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,114.0
850.5,OPC_52.5,155.4,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,Silica Sand,0.6,200.0,PCE_SP,40.0,Standard Curing,20.0,182.0
693.0,OPC_52.5,222.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,142.0
693.0,OPC_52.5,222.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,150.0
693.0,OPC_52.5,177.6,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.0,Silica Sand,0.6,170.0,PCE_SP,30.0,Standard Curing,20.0,155.0
850.5,OPC_52.5,177.6,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,132.0
913.5,OPC_52.5,177.6,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,143.0
787.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,151.0
882.0,OPC_52.5,177.6,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,111.0
787.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,Silica Sand,0.6,210.0,PCE_SP,30.0,Standard Curing,20.0,166.0
819.0,OPC_52.5,177.6,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,132.0
756.0,OPC_52.5,199.8,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,105.0
756.0,OPC_52.5,222.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,106.0
756.0,OPC_52.5,266.4,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,123.0
661.5,OPC_52.5,177.6,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,Silica Sand,0.6,160.0,PCE_SP,30.0,Standard Curing,20.0,135.0
756.0,OPC_52.5,155.4,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,96.0
787.5,OPC_52.5,177.6,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Standard Curing,20.0,134.0
850.5,OPC_52.5,177.6,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,153.0
850.5,OPC_52.5,155.4,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Standard Curing,20.0,145.0
787.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Standard Curing,20.0,140.0
756.0,OPC_52.5,133.2,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Standard Curing,20.0,181.0
850.5,OPC_52.5,155.4,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Standard Curing,20.0,138.0
724.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,146.0
661.5,OPC_52.5,177.6,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,Silica Sand,0.6,160.0,PCE_SP,30.0,Standard Curing,20.0,141.0
787.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,156.0
693.0,OPC_52.5,133.2,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,Silica Sand,0.6,160.0,PCE_SP,30.0,Standard Curing,20.0,157.0
724.5,OPC_52.5,199.8,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Standard Curing,20.0,135.0
756.0,OPC_52.5,133.2,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,200.0
724.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,144.0
787.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,Silica Sand,0.6,210.0,PCE_SP,30.0,Standard Curing,20.0,166.0
756.0,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,143.0
756.0,OPC_52.5,133.2,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,93.0
850.5,OPC_52.5,155.4,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,Silica Sand,0.6,200.0,PCE_SP,40.0,Standard Curing,20.0,194.0
787.5,OPC_52.5,177.6,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,185.0
787.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,Silica Sand,0.6,210.0,PCE_SP,30.0,Standard Curing,20.0,174.0
756.0,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Standard Curing,20.0,147.0
756.0,OPC_52.5,244.2,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Standard Curing,20.0,114.0
756.0,OPC_52.5,155.4,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Standard Curing,20.0,196.0
787.5,OPC_52.5,177.6,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Heat Curing,90.0,201.0
882.0,OPC_52.5,199.8,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,173.0
882.0,OPC_52.5,155.4,0.0,0.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,178.0
819.0,OPC_52.5,199.8,0.0,0.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,Silica Sand,0.6,210.0,PCE_SP,40.0,Heat Curing,90.0,159.0
787.5,OPC_52.5,177.6,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Heat Curing,90.0,171.0
787.5,OPC_52.5,177.6,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Heat Curing,90.0,165.0
787.5,OPC_52.5,133.2,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Heat Curing,90.0,173.0
724.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Heat Curing,90.0,208.0
756.0,OPC_52.5,111.0,0.0,0.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,104.0
756.0,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Heat Curing,90.0,175.0
1071.0,OPC_52.5,133.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,149.0
1008.0,OPC_52.5,177.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,140.0
945.0,OPC_52.5,133.2,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,132.0
693.0,OPC_52.5,133.2,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Heat Curing,90.0,152.0
819.0,OPC_52.5,177.6,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,149.0
630.0,OPC_52.5,155.4,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Heat Curing,90.0,138.0
850.5,OPC_52.5,155.4,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,Silica Sand,0.6,200.0,PCE_SP,40.0,Heat Curing,90.0,211.0
693.0,OPC_52.5,222.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Heat Curing,90.0,166.0
693.0,OPC_52.5,222.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Heat Curing,90.0,174.0
693.0,OPC_52.5,177.6,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.0,Silica Sand,0.6,170.0,PCE_SP,30.0,Heat Curing,90.0,179.0
850.5,OPC_52.5,177.6,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,156.0
913.5,OPC_52.5,177.6,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,167.0
787.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,180.0
882.0,OPC_52.5,177.6,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,135.0
787.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,Silica Sand,0.6,210.0,PCE_SP,30.0,Heat Curing,90.0,195.0
819.0,OPC_52.5,177.6,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,156.0
756.0,OPC_52.5,199.8,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,129.0
756.0,OPC_52.5,222.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,130.0
756.0,OPC_52.5,266.4,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,147.0
661.5,OPC_52.5,177.6,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,Silica Sand,0.6,160.0,PCE_SP,30.0,Heat Curing,90.0,159.0
756.0,OPC_52.5,155.4,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,120.0
787.5,OPC_52.5,177.6,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Heat Curing,90.0,163.0
850.5,OPC_52.5,177.6,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Heat Curing,90.0,177.0
850.5,OPC_52.5,155.4,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Heat Curing,90.0,169.0
787.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Heat Curing,90.0,164.0
756.0,OPC_52.5,133.2,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Heat Curing,90.0,210.0
850.5,OPC_52.5,155.4,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Heat Curing,90.0,162.0
724.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Heat Curing,90.0,175.0
661.5,OPC_52.5,177.6,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,Silica Sand,0.6,160.0,PCE_SP,30.0,Heat Curing,90.0,165.0
787.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,185.0
693.0,OPC_52.5,133.2,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,Silica Sand,0.6,160.0,PCE_SP,30.0,Heat Curing,90.0,181.0
724.5,OPC_52.5,199.8,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Heat Curing,90.0,159.0
756.0,OPC_52.5,133.2,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Heat Curing,90.0,229.0
724.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Heat Curing,90.0,168.0
787.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,Silica Sand,0.6,210.0,PCE_SP,30.0,Heat Curing,90.0,195.0
756.0,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Heat Curing,90.0,167.0
756.0,OPC_52.5,133.2,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,117.0
850.5,OPC_52.5,155.4,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,Silica Sand,0.6,200.0,PCE_SP,40.0,Heat Curing,90.0,223.0
787.5,OPC_52.5,177.6,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Heat Curing,90.0,214.0
787.5,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,Silica Sand,0.6,210.0,PCE_SP,30.0,Heat Curing,90.0,203.0
756.0,OPC_52.5,177.6,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Heat Curing,90.0,176.0
756.0,OPC_52.5,244.2,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,Silica Sand,0.6,200.0,PCE_SP,30.0,Heat Curing,90.0,138.0
756.0,OPC_52.5,155.4,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,Silica Sand,0.6,180.0,PCE_SP,30.0,Heat Curing,90.0,225.0
782.0,OPC_52.5,201.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.0,Silica Sand,0.6,184.0,PCE_SP,32.0,Standard Curing,20.0,156.0
776.0,OPC_52.5,159.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,Silica Sand,0.6,186.0,PCE_SP,31.0,Standard Curing,20.0,150.0
800.0,OPC_52.5,165.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0,Silica Sand,0.6,190.0,PCE_SP,32.0,Standard Curing,20.0,151.0
782.0,OPC_52.5,201.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.0,Silica Sand,0.6,184.0,PCE_SP,32.0,Heat Curing,90.0,210.0
776.0,OPC_52.5,159.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,Silica Sand,0.6,186.0,PCE_SP,31.0,Heat Curing,90.0,205.0
800.0,OPC_52.5,165.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0,Silica Sand,0.6,190.0,PCE_SP,32.0,Heat Curing,90.0,193.0
777.42,white_cement,194.5,188.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.84,Locally Available Sand,1.2,178.80729,,28.464,Standard Curing,20.0,185.341
751.92,white_cement,187.98,182.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.48,Locally Available Sand,1.2,180.46176,,27.278,Standard Curing,20.0,166.049
744.81,white_cement,186.2,180.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.21,Locally Available Sand,1.2,171.30584,,26.685,Standard Curing,20.0,161.915
740.06,white_cement,185.02,179.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.5,Locally Available Sand,1.2,170.21472,,26.685,Standard Curing,20.0,199.81
777.42,white_cement,194.5,188.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.84,Locally Available Sand,1.2,178.80729,,27.871,Standard Curing,20.0,181.207
757.85,white_cement,189.76,183.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.78,Locally Available Sand,1.2,166.72788,,27.278,Standard Curing,20.0,155.025
744.81,white_cement,186.2,180.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.21,Locally Available Sand,1.2,171.30584,,26.685,Standard Curing,20.0,159.159
800.0,OPC_52.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,Silica Sand,0.18,230.0,PCE_SP,25.0,Standard Curing,,143.0
700.0,OPC_52.5,150.0,0.0,90.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,Silica Sand,0.18,230.0,PCE_SP,20.0,Standard Curing,,141.0
