,cement,cement_type,cement_grade,silica_fume,fly_ash,fly_ash_type,limestone_powder,quartz_powder,glass_powder,rice_husk_ash,metakaolin,ggbfs,slag,slag_type,nano_caco3,nano_al2o3,nano_tio2,nano_sio2,filler,filler_type,sand,sand_type,sand_max_size,fiber1_type,fiber1_amount,fiber1_length,fiber1_diameter,fiber1_tensile_strength,fiber1_youngs_modulus,fiber2_type,fiber2_amount,fiber2_length,fiber2_diameter,fiber2_tensile_strength,fiber2_youngs_modulus,water,sp_type,sp_amount,curing_method,curing_temp,curing_humidity,curing_pressure,cs_28d,reference
1010,692.0,OPC_52.5,52.5,166.1,0.0,,0.0,200.1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,899.6,Silica Sand,0.6,Straight Steel Fiber,194.0,60.0,0.15,,,,,,,,,190.5,PCE_SP,36.0,Steam Curing,90.0,,,181.0,Ref-82-Research
1011,692.0,OPC_52.5,52.5,0.0,0.0,,0.0,200.1,0.0,0.0,0.0,206.7,0.0,,0.0,0.0,0.0,0.0,0.0,,899.6,Silica Sand,0.6,Straight Steel Fiber,194.0,60.0,0.15,,,,,,,,,190.5,PCE_SP,36.0,Steam Curing,90.0,,,152.0,Ref-82-Research
1012,692.0,OPC_52.5,52.5,99.7,0.0,,0.0,200.1,0.0,0.0,0.0,82.7,0.0,,0.0,0.0,0.0,0.0,0.0,,899.6,Silica Sand,0.6,Straight Steel Fiber,194.0,60.0,0.15,,,,,,,,,190.5,PCE_SP,36.0,Steam Curing,90.0,,,162.0,Ref-82-Research
1013,692.0,OPC_52.5,52.5,0.0,196.0,class C,0.0,200.1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,899.6,Silica Sand,0.6,Straight Steel Fiber,194.0,60.0,0.15,,,,,,,,,190.5,PCE_SP,36.0,Steam Curing,90.0,,,173.0,Ref-82-Research
1014,692.0,OPC_52.5,52.5,99.7,78.4,class C,0.0,200.1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,899.6,Silica Sand,0.6,Straight Steel Fiber,194.0,60.0,0.15,,,,,,,,,190.5,PCE_SP,36.0,Steam Curing,90.0,,,155.0,Ref-82-Research
1015,480.0,OPC_52.5,52.5,96.0,384.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1152.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,,,,,,,,,153.6,Unspecified,33.6,Standard Curing,20.0,65.0,,122.0,Ref-83-Research
1017,480.0,OPC_52.5,52.5,96.0,384.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.6,0.0,0.0,,1152.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,,,,,,,,,153.6,Unspecified,33.6,Standard Curing,20.0,65.0,,128.0,Ref-83-Research
1021,920.0,OPC_52.5,52.5,276.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1012.0,Quartz Sand,1.25,,,,,,,,,,,,,239.2,PCE_SP,19.14,Standard Curing,20.0,95.0,,125.0,Ref-84-Research
1022,920.0,OPC_52.5,52.5,230.0,0.0,,0.0,0.0,0.0,46.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1012.0,Quartz Sand,1.25,,,,,,,,,,,,,239.2,PCE_SP,19.14,Standard Curing,20.0,95.0,,130.0,Ref-84-Research
1023,920.0,OPC_52.5,52.5,184.0,0.0,,0.0,0.0,0.0,92.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1012.0,Quartz Sand,1.25,,,,,,,,,,,,,239.2,PCE_SP,19.14,Standard Curing,20.0,95.0,,124.0,Ref-84-Research
1024,920.0,OPC_52.5,52.5,138.0,0.0,,0.0,0.0,0.0,138.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1012.0,Quartz Sand,1.25,,,,,,,,,,,,,239.2,PCE_SP,19.14,Standard Curing,20.0,95.0,,134.0,Ref-84-Research
1025,920.0,OPC_52.5,52.5,92.0,0.0,,0.0,0.0,0.0,184.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1012.0,Quartz Sand,1.25,,,,,,,,,,,,,239.2,PCE_SP,19.14,Standard Curing,20.0,95.0,,136.6,Ref-84-Research
1026,920.0,OPC_52.5,52.5,46.0,0.0,,0.0,0.0,0.0,230.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1012.0,Quartz Sand,1.25,,,,,,,,,,,,,239.2,PCE_SP,19.14,Standard Curing,20.0,95.0,,132.0,Ref-84-Research
1028,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,,,,,,,,,,,,,224.64,PCE_SP,17.47,Standard Curing,22.0,90.0,,160.0,Ref-85-Research
1029,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,,,,,,,,,,,,,224.64,PCE_SP,19.97,Standard Curing,22.0,90.0,,141.0,Ref-85-Research
1030,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,,,,,,,,,,,,,224.64,PCE_SP,22.46,Standard Curing,22.0,90.0,,131.0,Ref-85-Research
1031,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,,,,,,,,,,,,,224.64,PCE_SP,24.96,Standard Curing,22.0,90.0,,128.0,Ref-85-Research
1032,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,,,,,,,,,,,,,249.6,PCE_SP,14.98,Standard Curing,22.0,90.0,,147.0,Ref-85-Research
1033,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,,,,,,,,,,,,,249.6,PCE_SP,17.47,Standard Curing,22.0,90.0,,155.0,Ref-85-Research
1034,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,,,,,,,,,,,,,249.6,PCE_SP,19.97,Standard Curing,22.0,90.0,,134.0,Ref-85-Research
1035,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,,,,,,,,,,,,,249.6,PCE_SP,22.46,Standard Curing,22.0,90.0,,123.0,Ref-85-Research
1036,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,,,,,,,,,,,,,274.56,PCE_SP,12.48,Standard Curing,22.0,90.0,,129.0,Ref-85-Research
1037,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,,,,,,,,,,,,,274.56,PCE_SP,14.98,Standard Curing,22.0,90.0,,128.0,Ref-85-Research
1038,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,,,,,,,,,,,,,274.56,PCE_SP,17.47,Standard Curing,22.0,90.0,,130.0,Ref-85-Research
1039,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,,,,,,,,,,,,,274.56,PCE_SP,19.97,Standard Curing,22.0,90.0,,144.0,Ref-85-Research
1040,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,,,,,,,,,,,,,299.52,PCE_SP,9.98,Standard Curing,22.0,90.0,,119.0,Ref-85-Research
1041,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,,,,,,,,,,,,,299.52,PCE_SP,12.48,Standard Curing,22.0,90.0,,112.0,Ref-85-Research
1042,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,,,,,,,,,,,,,299.52,PCE_SP,14.98,Standard Curing,22.0,90.0,,141.0,Ref-85-Research
1043,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,,,,,,,,,,,,,299.52,PCE_SP,17.47,Standard Curing,22.0,90.0,,142.0,Ref-85-Research
1044,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,2850.0,,,,,,,,224.64,PCE_SP,17.47,Standard Curing,22.0,90.0,,198.0,Ref-85-Research
1045,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,2850.0,,,,,,,,224.64,PCE_SP,19.97,Standard Curing,22.0,90.0,,191.0,Ref-85-Research
1046,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,2850.0,,,,,,,,224.64,PCE_SP,22.46,Standard Curing,22.0,90.0,,187.0,Ref-85-Research
1047,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,2850.0,,,,,,,,224.64,PCE_SP,24.96,Standard Curing,22.0,90.0,,178.0,Ref-85-Research
1048,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,2850.0,,,,,,,,249.6,PCE_SP,14.98,Standard Curing,22.0,90.0,,170.0,Ref-85-Research
1049,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,2850.0,,,,,,,,249.6,PCE_SP,17.47,Standard Curing,22.0,90.0,,175.0,Ref-85-Research
1050,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,2850.0,,,,,,,,249.6,PCE_SP,19.97,Standard Curing,22.0,90.0,,179.0,Ref-85-Research
1051,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,2850.0,,,,,,,,249.6,PCE_SP,22.46,Standard Curing,22.0,90.0,,168.0,Ref-85-Research
1052,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,2850.0,,,,,,,,274.56,PCE_SP,12.48,Standard Curing,22.0,90.0,,149.0,Ref-85-Research
1053,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,2850.0,,,,,,,,274.56,PCE_SP,14.98,Standard Curing,22.0,90.0,,147.0,Ref-85-Research
1054,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,2850.0,,,,,,,,274.56,PCE_SP,17.47,Standard Curing,22.0,90.0,,152.0,Ref-85-Research
1055,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,2850.0,,,,,,,,274.56,PCE_SP,19.97,Standard Curing,22.0,90.0,,158.0,Ref-85-Research
1056,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,2850.0,,,,,,,,299.52,PCE_SP,9.98,Standard Curing,22.0,90.0,,146.0,Ref-85-Research
1057,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,2850.0,,,,,,,,299.52,PCE_SP,12.48,Standard Curing,22.0,90.0,,142.0,Ref-85-Research
1058,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,2850.0,,,,,,,,299.52,PCE_SP,14.98,Standard Curing,22.0,90.0,,156.0,Ref-85-Research
1059,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,78.0,13.0,0.2,2850.0,,,,,,,,299.52,PCE_SP,17.47,Standard Curing,22.0,90.0,,158.0,Ref-85-Research
1060,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,2850.0,,,,,,,,224.64,PCE_SP,17.47,Standard Curing,22.0,90.0,,213.0,Ref-85-Research
1061,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,2850.0,,,,,,,,224.64,PCE_SP,19.97,Standard Curing,22.0,90.0,,210.0,Ref-85-Research
1062,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,2850.0,,,,,,,,224.64,PCE_SP,22.46,Standard Curing,22.0,90.0,,205.0,Ref-85-Research
1063,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,2850.0,,,,,,,,224.64,PCE_SP,24.96,Standard Curing,22.0,90.0,,196.0,Ref-85-Research
1064,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,2850.0,,,,,,,,249.6,PCE_SP,14.98,Standard Curing,22.0,90.0,,207.0,Ref-85-Research
1065,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,2850.0,,,,,,,,249.6,PCE_SP,17.47,Standard Curing,22.0,90.0,,194.0,Ref-85-Research
1066,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,2850.0,,,,,,,,249.6,PCE_SP,19.97,Standard Curing,22.0,90.0,,208.0,Ref-85-Research
1067,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,2850.0,,,,,,,,249.6,PCE_SP,22.46,Standard Curing,22.0,90.0,,192.0,Ref-85-Research
1068,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,2850.0,,,,,,,,274.56,PCE_SP,12.48,Standard Curing,22.0,90.0,,175.0,Ref-85-Research
1069,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,2850.0,,,,,,,,274.56,PCE_SP,14.98,Standard Curing,22.0,90.0,,176.0,Ref-85-Research
1070,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,2850.0,,,,,,,,274.56,PCE_SP,17.47,Standard Curing,22.0,90.0,,186.0,Ref-85-Research
1071,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,2850.0,,,,,,,,274.56,PCE_SP,19.97,Standard Curing,22.0,90.0,,183.0,Ref-85-Research
1072,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,2850.0,,,,,,,,299.52,PCE_SP,9.98,Standard Curing,22.0,90.0,,168.0,Ref-85-Research
1073,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,2850.0,,,,,,,,299.52,PCE_SP,12.48,Standard Curing,22.0,90.0,,162.0,Ref-85-Research
1074,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,2850.0,,,,,,,,299.52,PCE_SP,14.98,Standard Curing,22.0,90.0,,175.0,Ref-85-Research
1075,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,156.0,13.0,0.2,2850.0,,,,,,,,299.52,PCE_SP,17.47,Standard Curing,22.0,90.0,,170.0,Ref-85-Research
1076,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,2850.0,,,,,,,,224.64,PCE_SP,17.47,Standard Curing,22.0,90.0,,232.0,Ref-85-Research
1077,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,2850.0,,,,,,,,224.64,PCE_SP,19.97,Standard Curing,22.0,90.0,,229.0,Ref-85-Research
1078,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,2850.0,,,,,,,,224.64,PCE_SP,22.46,Standard Curing,22.0,90.0,,217.0,Ref-85-Research
1079,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,2850.0,,,,,,,,224.64,PCE_SP,24.96,Standard Curing,22.0,90.0,,213.0,Ref-85-Research
1080,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,2850.0,,,,,,,,249.6,PCE_SP,14.98,Standard Curing,22.0,90.0,,226.0,Ref-85-Research
1081,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,2850.0,,,,,,,,249.6,PCE_SP,17.47,Standard Curing,22.0,90.0,,220.0,Ref-85-Research
1082,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,2850.0,,,,,,,,249.6,PCE_SP,19.97,Standard Curing,22.0,90.0,,211.0,Ref-85-Research
1083,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,2850.0,,,,,,,,249.6,PCE_SP,22.46,Standard Curing,22.0,90.0,,204.0,Ref-85-Research
1084,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,2850.0,,,,,,,,274.56,PCE_SP,12.48,Standard Curing,22.0,90.0,,197.0,Ref-85-Research
1085,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,2850.0,,,,,,,,274.56,PCE_SP,14.98,Standard Curing,22.0,90.0,,194.0,Ref-85-Research
1086,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,2850.0,,,,,,,,274.56,PCE_SP,17.47,Standard Curing,22.0,90.0,,201.0,Ref-85-Research
1087,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,2850.0,,,,,,,,274.56,PCE_SP,19.97,Standard Curing,22.0,90.0,,198.0,Ref-85-Research
1088,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,2850.0,,,,,,,,299.52,PCE_SP,9.98,Standard Curing,22.0,90.0,,170.0,Ref-85-Research
1089,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,2850.0,,,,,,,,299.52,PCE_SP,12.48,Standard Curing,22.0,90.0,,170.0,Ref-85-Research
1090,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,2850.0,,,,,,,,299.52,PCE_SP,14.98,Standard Curing,22.0,90.0,,190.0,Ref-85-Research
1091,960.0,OPC_42.5,42.5,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,Straight Steel Fiber,234.0,13.0,0.2,2850.0,,,,,,,,299.52,PCE_SP,17.47,Standard Curing,22.0,90.0,,178.0,Ref-85-Research
1092,1000.0,OPC_52.5,52.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1000.0,Silica Sand,0.22,,,,,,,,,,,,,180.0,PCE_SP,9.0,Standard Curing,20.0,95.0,,165.0,Ref-86-Research
1094,800.0,OPC_52.5,52.5,0.0,0.0,,0.0,0.0,0.0,200.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1000.0,Silica Sand,0.22,,,,,,,,,,,,,180.0,PCE_SP,12.0,Standard Curing,20.0,95.0,,175.0,Ref-86-Research
1096,800.0,OPC_52.5,52.5,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1000.0,Silica Sand,0.22,,,,,,,,,,,,,180.0,PCE_SP,7.6,Standard Curing,20.0,95.0,,170.0,Ref-86-Research
1099,800.0,OPC_I,,200.0,0.0,,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,880.0,Silica Sand,,,,,,,,,,,,,,200.0,PCE_SP,9.6,Standard Curing,20.0,60.0,,140.0,Ref-87-Research
1100,800.0,OPC_I,,100.0,0.0,,0.0,200.0,0.0,100.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,880.0,Silica Sand,,,,,,,,,,,,,,200.0,PCE_SP,9.6,Standard Curing,20.0,60.0,,145.0,Ref-87-Research
1101,800.0,OPC_I,,200.0,0.0,,0.0,100.0,0.0,100.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,880.0,Silica Sand,,,,,,,,,,,,,,200.0,PCE_SP,9.6,Standard Curing,20.0,60.0,,145.0,Ref-87-Research
