cement,cement_type,cement_grade,silica_fume,fly_ash,fly_ash_type,limestone_powder,quartz_powder,glass_powder,rice_husk_ash,metakaolin,ggbfs,slag,slag_type,nano_caco3,nano_al2o3,nano_tio2,nano_sio2,filler,filler_type,sand,sand_type,sand_max_size,fiber1_type,fiber1_amount,fiber1_length,fiber1_diameter,fiber2_type,fiber2_amount,water,sp_type,sp_amount,curing_method,curing_temp,cs_28d,reference
700.0,OPC_52.5,52.5,150.0,0.0,not_applicable,100.0,0.0,0.0,0.0,0.0,750.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,500.0,Silica Sand,0.3,Pe Fiber,20.0,18.0,0.024,not_applicable,0.0,230.0,PCE_SP,25.0,Standard Curing,,115.0,Ref-151-Research
687.0,OPC_52.5,52.5,144.0,0.0,not_applicable,96.0,0.0,0.0,0.0,0.0,736.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,485.0,Silica Sand,0.3,Pe Fiber,20.0,18.0,0.024,not_applicable,0.0,267.0,PCE_SP,20.0,Standard Curing,,94.0,Ref-151-Research
1126.0,OPC_52.5,52.5,282.0,0.0,not_applicable,0.0,141.0,0.0,0.0,0.0,141.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,422.0,Silica Sand,0.5,Straight Steel Fiber,78.0,13.0,0.2,PE Fiber,19.4,245.0,PCE_SP,23.0,Standard Curing,22.0,210.6,Ref-152-Research
1126.0,OPC_52.5,52.5,282.0,0.0,not_applicable,0.0,141.0,0.0,0.0,0.0,141.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,422.0,Silica Sand,0.5,Straight Steel Fiber,117.0,13.0,0.2,PE Fiber,14.55,245.0,PCE_SP,23.0,Standard Curing,22.0,213.2,Ref-152-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,158.0,13.0,0.2,not_applicable,0.0,160.3,PCE_SP,52.6,Steam Curing,90.0,197.0,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,158.0,19.5,0.2,not_applicable,0.0,160.3,PCE_SP,52.6,Steam Curing,90.0,188.8,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Twisted Steel Fiber,158.0,30.0,0.3,not_applicable,0.0,160.3,PCE_SP,52.6,Steam Curing,90.0,206.25,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,118.5,13.0,0.2,PE Fiber,4.85,160.3,PCE_SP,52.6,Steam Curing,90.0,191.07,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,118.5,13.0,0.2,PE Fiber,4.85,160.3,PCE_SP,52.6,Steam Curing,90.0,162.94,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,118.5,13.0,0.2,PE Fiber,4.85,160.3,PCE_SP,52.6,Steam Curing,90.0,173.214285714285,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,118.5,13.0,0.2,PE Fiber,4.85,160.3,PCE_SP,52.6,Steam Curing,90.0,169.642857142857,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,79.0,13.0,0.2,PE Fiber,9.7,160.3,PCE_SP,52.6,Steam Curing,90.0,166.517857142857,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,79.0,13.0,0.2,PE Fiber,9.7,160.3,PCE_SP,52.6,Steam Curing,90.0,157.142857142857,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,79.0,13.0,0.2,PE Fiber,9.7,160.3,PCE_SP,52.6,Steam Curing,90.0,150.892857142857,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,79.0,13.0,0.2,PE Fiber,9.7,160.3,PCE_SP,52.6,Steam Curing,90.0,162.946428571428,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,39.5,13.0,0.2,PE Fiber,14.55,160.3,PCE_SP,52.6,Steam Curing,90.0,132.142857142857,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,39.5,13.0,0.2,PE Fiber,14.55,160.3,PCE_SP,52.6,Steam Curing,90.0,130.357142857142,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,39.5,13.0,0.2,PE Fiber,14.55,160.3,PCE_SP,52.6,Steam Curing,90.0,130.357142857142,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,39.5,13.0,0.2,PE Fiber,14.55,160.3,PCE_SP,52.6,Steam Curing,90.0,149.553571428571,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,PE Fiber,19.4,12.0,0.03,not_applicable,0.0,160.3,PCE_SP,52.6,Steam Curing,90.0,136.607142857142,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,PE Fiber,19.4,18.0,0.03,not_applicable,0.0,160.3,PCE_SP,52.6,Steam Curing,90.0,132.589285714285,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,PE Fiber,19.4,27.0,0.03,not_applicable,0.0,160.3,PCE_SP,52.6,Steam Curing,90.0,146.428571428571,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,PE Fiber,19.4,36.0,0.03,not_applicable,0.0,160.3,PCE_SP,52.6,Steam Curing,90.0,147.767857142857,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,118.5,19.5,0.2,PE Fiber,4.85,160.3,PCE_SP,52.6,Steam Curing,90.0,165.95744680851,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,118.5,19.5,0.2,PE Fiber,4.85,160.3,PCE_SP,52.6,Steam Curing,90.0,165.531914893617,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,118.5,19.5,0.2,PE Fiber,4.85,160.3,PCE_SP,52.6,Steam Curing,90.0,174.468085106383,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,118.5,19.5,0.2,PE Fiber,4.85,160.3,PCE_SP,52.6,Steam Curing,90.0,172.765957446808,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,79.0,19.5,0.2,PE Fiber,9.7,160.3,PCE_SP,52.6,Steam Curing,90.0,165.95744680851,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,79.0,19.5,0.2,PE Fiber,9.7,160.3,PCE_SP,52.6,Steam Curing,90.0,150.63829787234,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,79.0,19.5,0.2,PE Fiber,9.7,160.3,PCE_SP,52.6,Steam Curing,90.0,160.851063829787,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,79.0,19.5,0.2,PE Fiber,9.7,160.3,PCE_SP,52.6,Steam Curing,90.0,166.808510638297,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,39.5,19.5,0.2,PE Fiber,14.55,160.3,PCE_SP,52.6,Steam Curing,90.0,117.021276595744,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,39.5,19.5,0.2,PE Fiber,14.55,160.3,PCE_SP,52.6,Steam Curing,90.0,140.0,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,39.5,19.5,0.2,PE Fiber,14.55,160.3,PCE_SP,52.6,Steam Curing,90.0,97.0212765957446,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Straight Steel Fiber,39.5,19.5,0.2,PE Fiber,14.55,160.3,PCE_SP,52.6,Steam Curing,90.0,139.15,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Twisted Steel Fiber,118.5,30.0,0.3,PE Fiber,4.85,160.3,PCE_SP,52.6,Steam Curing,90.0,180.081300813008,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Twisted Steel Fiber,118.5,30.0,0.3,PE Fiber,4.85,160.3,PCE_SP,52.6,Steam Curing,90.0,204.471544715447,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Twisted Steel Fiber,118.5,30.0,0.3,PE Fiber,4.85,160.3,PCE_SP,52.6,Steam Curing,90.0,193.495934959349,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Twisted Steel Fiber,118.5,30.0,0.3,PE Fiber,4.85,160.3,PCE_SP,52.6,Steam Curing,90.0,185.365853658536,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Twisted Steel Fiber,79.0,30.0,0.3,PE Fiber,9.7,160.3,PCE_SP,52.6,Steam Curing,90.0,180.081300813008,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Twisted Steel Fiber,79.0,30.0,0.3,PE Fiber,9.7,160.3,PCE_SP,52.6,Steam Curing,90.0,173.983739837398,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Twisted Steel Fiber,79.0,30.0,0.3,PE Fiber,9.7,160.3,PCE_SP,52.6,Steam Curing,90.0,180.081300813008,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Twisted Steel Fiber,79.0,30.0,0.3,PE Fiber,9.7,160.3,PCE_SP,52.6,Steam Curing,90.0,182.113821138211,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Twisted Steel Fiber,39.5,30.0,0.3,PE Fiber,14.55,160.3,PCE_SP,52.6,Steam Curing,90.0,105.691056910569,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Twisted Steel Fiber,39.5,30.0,0.3,PE Fiber,14.55,160.3,PCE_SP,52.6,Steam Curing,90.0,124.390243902439,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Twisted Steel Fiber,39.5,30.0,0.3,PE Fiber,14.55,160.3,PCE_SP,52.6,Steam Curing,90.0,119.918699186991,Ref-153-Research
788.5,OPC_I,,197.1,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,236.6,Silica Flour,867.4,Silica Sand,0.3,Twisted Steel Fiber,39.5,30.0,0.3,PE Fiber,14.55,160.3,PCE_SP,52.6,Steam Curing,90.0,137.80487804878,Ref-153-Research
718.0,OPC_52.5,52.5,128.0,574.4,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,429.0,Silica Sand,0.15,Pe Fiber,20.0,18.0,0.026,not_applicable,0.0,290.0,PCE_SP,25.0,Air Curing,26.0,83.0,Ref-154-Research
718.0,OPC_52.5,52.5,128.0,430.8,class F,0.0,0.0,0.0,122.06,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,429.0,Silica Sand,0.15,Pe Fiber,20.0,18.0,0.026,not_applicable,0.0,290.0,PCE_SP,25.0,Air Curing,26.0,96.0,Ref-154-Research
718.0,OPC_52.5,52.5,128.0,287.2,class F,0.0,0.0,0.0,236.94,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,429.0,Silica Sand,0.15,Pe Fiber,20.0,18.0,0.026,not_applicable,0.0,290.0,PCE_SP,25.0,Air Curing,26.0,108.0,Ref-154-Research
718.0,OPC_52.5,52.5,128.0,0.0,class F,0.0,0.0,0.0,481.06,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,429.0,Silica Sand,0.15,Pe Fiber,20.0,18.0,0.026,not_applicable,0.0,290.0,PCE_SP,31.0,Air Curing,26.0,98.0,Ref-154-Research
580.0,OPC_I,,73.95,406.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,464.0,Natural River Sand,1.2,not_applicable,0.0,,,not_applicable,0.0,152.83,Unspecified,21.69,Standard Curing,23.0,87.68,Ref-155-Research
580.0,OPC_I,,73.95,406.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,464.0,Natural River Sand,1.2,PVA Fiber,6.5,18.0,0.2,not_applicable,0.0,152.83,Unspecified,21.69,Standard Curing,23.0,91.93,Ref-155-Research
580.0,OPC_I,,73.95,406.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,464.0,Natural River Sand,1.2,PVA Fiber,13.0,18.0,0.2,not_applicable,0.0,152.83,Unspecified,21.69,Standard Curing,23.0,98.04,Ref-155-Research
580.0,OPC_I,,73.95,406.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,464.0,Natural River Sand,1.2,PVA Fiber,19.5,18.0,0.2,not_applicable,0.0,152.83,Unspecified,21.69,Standard Curing,23.0,102.82,Ref-155-Research
580.0,OPC_I,,73.95,406.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,464.0,Natural River Sand,1.2,PVA Fiber,26.0,18.0,0.2,not_applicable,0.0,152.83,Unspecified,21.69,Standard Curing,23.0,100.61,Ref-155-Research
580.0,OPC_I,,73.95,406.0,class C,0.0,24.65,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,464.0,Natural River Sand,1.2,not_applicable,0.0,,,not_applicable,0.0,152.83,Unspecified,21.69,Standard Curing,23.0,92.96,Ref-155-Research
580.0,OPC_I,,73.95,406.0,class C,0.0,24.65,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,464.0,Natural River Sand,1.2,PVA Fiber,6.5,18.0,0.2,not_applicable,0.0,152.83,Unspecified,21.69,Standard Curing,23.0,99.82,Ref-155-Research
580.0,OPC_I,,73.95,406.0,class C,0.0,24.65,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,464.0,Natural River Sand,1.2,PVA Fiber,13.0,18.0,0.2,not_applicable,0.0,152.83,Unspecified,21.69,Standard Curing,23.0,104.39,Ref-155-Research
580.0,OPC_I,,73.95,406.0,class C,0.0,24.65,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,464.0,Natural River Sand,1.2,PVA Fiber,19.5,18.0,0.2,not_applicable,0.0,152.83,Unspecified,21.69,Standard Curing,23.0,110.48,Ref-155-Research
580.0,OPC_I,,73.95,406.0,class C,0.0,24.65,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,464.0,Natural River Sand,1.2,PVA Fiber,26.0,18.0,0.2,not_applicable,0.0,152.83,Unspecified,21.69,Standard Curing,23.0,106.37,Ref-155-Research
580.0,OPC_I,,73.95,406.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,464.0,Natural River Sand,1.2,not_applicable,0.0,,,not_applicable,0.0,152.83,Unspecified,21.69,Standard Curing,23.0,88.16,Ref-155-Research
580.0,OPC_I,,73.95,406.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,464.0,Natural River Sand,1.2,Hooked Steel Fiber,39.3,20.0,0.2,not_applicable,0.0,152.83,Unspecified,21.69,Standard Curing,23.0,109.68,Ref-155-Research
580.0,OPC_I,,73.95,406.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,464.0,Natural River Sand,1.2,Hooked Steel Fiber,78.6,20.0,0.2,not_applicable,0.0,152.83,Unspecified,21.69,Standard Curing,23.0,117.84,Ref-155-Research
580.0,OPC_I,,73.95,406.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,464.0,Natural River Sand,1.2,Hooked Steel Fiber,117.9,20.0,0.2,not_applicable,0.0,152.83,Unspecified,21.69,Standard Curing,23.0,123.19,Ref-155-Research
580.0,OPC_I,,73.95,406.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,464.0,Natural River Sand,1.2,Hooked Steel Fiber,157.2,20.0,0.2,not_applicable,0.0,152.83,Unspecified,21.69,Standard Curing,23.0,125.36,Ref-155-Research
580.0,OPC_I,,73.95,406.0,class C,0.0,24.65,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,464.0,Natural River Sand,1.2,not_applicable,0.0,,,not_applicable,0.0,152.83,Unspecified,21.69,Standard Curing,23.0,94.17,Ref-155-Research
580.0,OPC_I,,73.95,406.0,class C,0.0,24.65,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,464.0,Natural River Sand,1.2,Hooked Steel Fiber,39.3,20.0,0.2,not_applicable,0.0,152.83,Unspecified,21.69,Standard Curing,23.0,118.24,Ref-155-Research
580.0,OPC_I,,73.95,406.0,class C,0.0,24.65,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,464.0,Natural River Sand,1.2,Hooked Steel Fiber,78.6,20.0,0.2,not_applicable,0.0,152.83,Unspecified,21.69,Standard Curing,23.0,127.26,Ref-155-Research
580.0,OPC_I,,73.95,406.0,class C,0.0,24.65,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,464.0,Natural River Sand,1.2,Hooked Steel Fiber,117.9,20.0,0.2,not_applicable,0.0,152.83,Unspecified,21.69,Standard Curing,23.0,132.91,Ref-155-Research
580.0,OPC_I,,73.95,406.0,class C,0.0,24.65,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,464.0,Natural River Sand,1.2,Hooked Steel Fiber,157.2,20.0,0.2,not_applicable,0.0,152.83,Unspecified,21.69,Standard Curing,23.0,137.85,Ref-155-Research
583.0,OPC_I,,0.0,700.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,467.0,Locally Available Sand,0.05,not_applicable,0.0,,,not_applicable,0.0,187.0,PCE_SP,4.5,Standard Curing,20.0,103.0,Ref-156-Research
583.0,OPC_I,,0.0,700.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,467.0,Locally Available Sand,0.05,PVA Fiber,13.0,12.0,0.039,not_applicable,0.0,187.0,PCE_SP,4.5,Standard Curing,20.0,104.0,Ref-156-Research
583.0,OPC_I,,0.0,700.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,467.0,Locally Available Sand,0.05,PVA Fiber,19.55,12.0,0.039,not_applicable,0.0,187.0,PCE_SP,4.5,Standard Curing,20.0,107.0,Ref-156-Research
583.0,OPC_I,,0.0,700.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,467.0,Locally Available Sand,0.05,PVA Fiber,26.0,12.0,0.039,not_applicable,0.0,187.0,PCE_SP,9.5,Standard Curing,20.0,97.0,Ref-156-Research
583.0,OPC_I,,0.0,700.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,467.0,Locally Available Sand,0.05,PVA Fiber,32.55,12.0,0.039,not_applicable,0.0,187.0,PCE_SP,9.5,Standard Curing,20.0,93.0,Ref-156-Research
583.0,OPC_I,,0.0,700.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,467.0,Locally Available Sand,0.05,PVA Fiber,38.0,12.0,0.039,not_applicable,0.0,187.0,PCE_SP,9.5,Standard Curing,20.0,95.0,Ref-156-Research
583.0,OPC_I,,0.0,700.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,467.0,Locally Available Sand,0.05,PVA Fiber,45.55,12.0,0.039,not_applicable,0.0,187.0,PCE_SP,9.5,Standard Curing,20.0,94.0,Ref-156-Research
583.0,OPC_I,,0.0,700.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,467.0,Locally Available Sand,0.05,PVA Fiber,51.0,12.0,0.039,not_applicable,0.0,187.0,PCE_SP,9.5,Standard Curing,20.0,92.0,Ref-156-Research
583.0,OPC_I,,0.0,700.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,467.0,Locally Available Sand,0.05,PVA Fiber,58.55,12.0,0.039,not_applicable,0.0,187.0,PCE_SP,9.5,Standard Curing,20.0,91.0,Ref-156-Research
