,cement,cement_type,cement_grade,silica_fume,fly_ash,fly_ash_type,limestone_powder,quartz_powder,glass_powder,rice_husk_ash,metakaolin,ggbfs,slag,slag_type,nano_caco3,nano_al2o3,nano_tio2,nano_sio2,filler,filler_type,sand,sand_type,sand_max_size,fiber1_type,fiber1_amount,fiber1_length,fiber1_diameter,fiber2_type,fiber2_amount,water,sp_type,sp_amount,curing_method,curing_temp,cs_28d,cement_type_clean
584,1000.0,OPC_42.5,42.5,176.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1440.0,Natural River Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,180.0,PCE_SP,14.1,Standard Curing,20.0,135.0,OPC_42.5
585,1000.0,OPC_42.5,42.5,176.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1320.0,Natural River Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,220.0,PCE_SP,14.1,Standard Curing,20.0,121.0,OPC_42.5
586,1000.0,OPC_42.5,42.5,176.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1380.0,Natural River Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,200.0,PCE_SP,16.5,Standard Curing,20.0,125.0,OPC_42.5
587,1000.0,OPC_42.5,42.5,176.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1390.0,Natural River Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,200.0,PCE_SP,11.8,Standard Curing,20.0,122.0,OPC_42.5
588,700.0,OPC_52.5,52.5,50.0,150.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1104.0,Natural River Sand,1.25,not_applicable,0.0,,,not_applicable,0.0,180.0,PCE_HRWRA,30.0,Standard Curing,20.0,105.0,OPC_52.5
589,700.0,OPC_52.5,52.5,50.0,150.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1104.0,Natural River Sand,1.25,Straight Steel Fiber,39.0,13.0,0.2,not_applicable,0.0,180.0,PCE_HRWRA,30.0,Standard Curing,20.0,115.0,OPC_52.5
590,700.0,OPC_52.5,52.5,50.0,150.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1104.0,Natural River Sand,1.25,Straight Steel Fiber,78.0,13.0,0.2,not_applicable,0.0,180.0,PCE_HRWRA,30.0,Standard Curing,20.0,142.0,OPC_52.5
591,700.0,OPC_52.5,52.5,50.0,150.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1104.0,Natural River Sand,1.25,Straight Steel Fiber,117.0,13.0,0.2,not_applicable,0.0,180.0,PCE_HRWRA,30.0,Standard Curing,20.0,158.0,OPC_52.5
592,700.0,OPC_52.5,52.5,50.0,150.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1104.0,Natural River Sand,1.25,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,180.0,PCE_HRWRA,30.0,Standard Curing,20.0,162.0,OPC_52.5
593,700.0,OPC_52.5,52.5,50.0,150.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1104.0,Natural River Sand,1.25,Straight Steel Fiber,195.0,13.0,0.2,not_applicable,0.0,180.0,PCE_HRWRA,30.0,Standard Curing,20.0,165.0,OPC_52.5
594,754.0,OPC_52.5,52.5,90.0,306.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,951.0,Natural River Sand,1.25,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,198.0,PCE_HRWRA,33.0,Standard Curing,20.0,152.0,OPC_52.5
595,754.0,OPC_52.5,52.5,72.0,306.0,class F,0.0,0.0,0.0,0.0,18.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,951.0,Natural River Sand,1.25,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,198.0,PCE_HRWRA,33.0,Standard Curing,20.0,155.0,OPC_52.5
596,754.0,OPC_52.5,52.5,54.0,306.0,class F,0.0,0.0,0.0,0.0,36.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,951.0,Natural River Sand,1.25,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,198.0,PCE_HRWRA,33.0,Standard Curing,20.0,160.0,OPC_52.5
597,754.0,OPC_52.5,52.5,36.0,306.0,class F,0.0,0.0,0.0,0.0,54.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,951.0,Natural River Sand,1.25,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,198.0,PCE_HRWRA,33.0,Standard Curing,20.0,157.0,OPC_52.5
598,754.0,OPC_52.5,52.5,18.0,306.0,class F,0.0,0.0,0.0,0.0,72.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,951.0,Natural River Sand,1.25,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,198.0,PCE_HRWRA,33.0,Standard Curing,20.0,155.0,OPC_52.5
599,754.0,OPC_52.5,52.5,0.0,306.0,class F,0.0,0.0,0.0,0.0,90.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,951.0,Natural River Sand,1.25,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,198.0,PCE_HRWRA,33.0,Standard Curing,20.0,156.0,OPC_52.5
600,742.0,OPC_unknown,,149.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1100.0,Locally Available Sand,1.0,Straight Steel Fiber,80.0,15.0,0.2,not_applicable,0.0,151.0,PCE_HRWRA,40.0,Heat Curing,90.0,125.0,OPC_I
601,742.0,OPC_unknown,,149.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1100.0,Locally Available Sand,1.0,Straight Steel Fiber,80.0,15.0,0.2,not_applicable,0.0,151.0,PCE_HRWRA,40.0,Heat Curing,90.0,126.0,OPC_I
602,742.0,OPC_unknown,,149.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1100.0,Locally Available Sand,1.0,Straight Steel Fiber,80.0,15.0,0.2,not_applicable,0.0,151.0,PCE_HRWRA,40.0,Steam Curing,90.0,135.0,OPC_I
603,740.0,OPC_unknown,,148.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1080.0,Locally Available Sand,1.0,Straight Steel Fiber,80.0,15.0,0.2,not_applicable,0.0,160.0,PCE_HRWRA,40.0,Steam Curing,90.0,122.0,OPC_I
604,776.0,OPC_unknown,,155.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1128.0,Locally Available Sand,1.0,Straight Steel Fiber,80.0,25.0,0.2,not_applicable,0.0,163.0,PCE_HRWRA,41.0,Steam Curing,90.0,140.0,OPC_I
605,776.0,OPC_unknown,,155.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1128.0,Locally Available Sand,1.0,Straight Steel Fiber,80.0,25.0,0.2,not_applicable,0.0,163.0,PCE_HRWRA,41.0,Steam Curing,90.0,140.0,OPC_I
606,780.0,OPC_unknown,,156.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1102.0,Locally Available Sand,1.0,Straight Steel Fiber,118.0,20.0,0.2,not_applicable,0.0,140.0,PCE_HRWRA,40.0,Steam Curing,90.0,122.0,OPC_I
607,740.0,OPC_unknown,,148.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1080.0,Locally Available Sand,1.0,Straight Steel Fiber,80.0,15.0,0.2,not_applicable,0.0,160.0,PCE_HRWRA,40.0,Steam Curing,90.0,122.0,OPC_I
608,792.0,OPC_42.5,42.5,264.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1056.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,173.0,PCE_SP,21.1,Standard Curing,20.0,150.0,OPC_42.5
609,634.0,OPC_42.5,42.5,264.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,159.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1056.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,173.0,PCE_SP,21.1,Standard Curing,20.0,145.0,OPC_42.5
610,475.0,OPC_42.5,42.5,264.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,317.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1056.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,173.0,PCE_SP,21.1,Standard Curing,20.0,148.0,OPC_42.5
611,317.0,OPC_42.5,42.5,264.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,475.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1056.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,173.0,PCE_SP,21.1,Standard Curing,20.0,145.0,OPC_42.5
612,792.0,OPC_42.5,42.5,264.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1056.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,173.0,PCE_SP,21.1,Standard Curing,20.0,150.0,OPC_42.5
613,634.0,OPC_42.5,42.5,264.0,159.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1056.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,173.0,PCE_SP,21.1,Standard Curing,20.0,143.0,OPC_42.5
614,475.0,OPC_42.5,42.5,264.0,317.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1056.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,173.0,PCE_SP,21.1,Standard Curing,20.0,146.0,OPC_42.5
615,317.0,OPC_42.5,42.5,264.0,475.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1056.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,173.0,PCE_SP,21.1,Standard Curing,20.0,140.0,OPC_42.5
616,792.0,OPC_42.5,42.5,264.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1056.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,173.0,PCE_SP,21.1,Hot Water Curing,90.0,195.0,OPC_42.5
617,634.0,OPC_42.5,42.5,264.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,159.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1056.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,173.0,PCE_SP,21.1,Hot Water Curing,90.0,180.0,OPC_42.5
618,475.0,OPC_42.5,42.5,264.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,317.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1056.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,173.0,PCE_SP,21.1,Hot Water Curing,90.0,175.0,OPC_42.5
619,317.0,OPC_42.5,42.5,264.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,475.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1056.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,173.0,PCE_SP,21.1,Hot Water Curing,90.0,165.0,OPC_42.5
620,792.0,OPC_42.5,42.5,264.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1056.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,173.0,PCE_SP,21.1,Hot Water Curing,90.0,194.0,OPC_42.5
621,634.0,OPC_42.5,42.5,264.0,159.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1056.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,173.0,PCE_SP,21.1,Hot Water Curing,90.0,178.0,OPC_42.5
622,475.0,OPC_42.5,42.5,264.0,317.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1056.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,173.0,PCE_SP,21.1,Hot Water Curing,90.0,173.0,OPC_42.5
623,317.0,OPC_42.5,42.5,264.0,475.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1056.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,173.0,PCE_SP,21.1,Hot Water Curing,90.0,162.0,OPC_42.5
624,792.0,OPC_42.5,42.5,264.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1056.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,173.0,PCE_SP,21.1,Steam Curing,90.0,188.0,OPC_42.5
625,634.0,OPC_42.5,42.5,264.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,159.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1056.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,173.0,PCE_SP,21.1,Steam Curing,90.0,180.0,OPC_42.5
626,475.0,OPC_42.5,42.5,264.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,317.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1056.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,173.0,PCE_SP,21.1,Steam Curing,90.0,175.0,OPC_42.5
627,317.0,OPC_42.5,42.5,264.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,475.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1056.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,173.0,PCE_SP,21.1,Steam Curing,90.0,168.0,OPC_42.5
628,792.0,OPC_42.5,42.5,264.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1056.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,173.0,PCE_SP,21.1,Steam Curing,90.0,187.0,OPC_42.5
629,634.0,OPC_42.5,42.5,264.0,159.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1056.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,173.0,PCE_SP,21.1,Steam Curing,90.0,179.0,OPC_42.5
630,475.0,OPC_42.5,42.5,264.0,317.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1056.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,173.0,PCE_SP,21.1,Steam Curing,90.0,174.0,OPC_42.5
631,317.0,OPC_42.5,42.5,264.0,475.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1056.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,173.0,PCE_SP,21.1,Steam Curing,90.0,163.0,OPC_42.5
632,1079.0,OPC_42.5,42.5,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1079.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,177.0,PCE_SP,21.6,Standard Curing,20.0,90.0,OPC_42.5
633,971.0,OPC_42.5,42.5,108.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1079.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,177.0,PCE_SP,21.6,Standard Curing,20.0,106.0,OPC_42.5
634,917.0,OPC_42.5,42.5,162.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1079.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,177.0,PCE_SP,21.6,Standard Curing,20.0,112.0,OPC_42.5
635,863.0,OPC_42.5,42.5,216.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1079.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,177.0,PCE_SP,21.6,Standard Curing,20.0,115.0,OPC_42.5
636,809.0,OPC_42.5,42.5,270.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1079.0,Natural River Sand,2.36,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,177.0,PCE_SP,21.6,Standard Curing,20.0,101.0,OPC_42.5
637,591.9,OPC_52.5,52.5,24.7,264.3,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1277.2,Locally Available Sand,2.0,not_applicable,0.0,,,not_applicable,0.0,159.3,PCE_HRWRA,44.0,Standard Curing,21.0,105.0,OPC_52.5
638,606.4,OPC_52.5,52.5,25.3,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,270.7,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1308.5,Locally Available Sand,2.0,not_applicable,0.0,,,not_applicable,0.0,163.2,PCE_HRWRA,45.1,Standard Curing,21.0,112.0,OPC_52.5
639,602.8,OPC_52.5,52.5,25.1,0.0,not_applicable,269.1,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1300.8,Locally Available Sand,2.0,not_applicable,0.0,,,not_applicable,0.0,162.2,PCE_HRWRA,44.9,Standard Curing,21.0,103.0,OPC_52.5
640,883.9,OPC_52.5,52.5,25.5,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1318.5,Locally Available Sand,2.0,not_applicable,0.0,,,not_applicable,0.0,164.4,PCE_HRWRA,45.5,Standard Curing,21.0,116.0,OPC_52.5
641,883.9,OPC_52.5,52.5,25.5,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1318.5,Locally Available Sand,2.0,Straight Steel Fiber,195.0,13.0,0.2,not_applicable,0.0,164.4,PCE_HRWRA,45.5,Standard Curing,21.0,156.0,OPC_52.5
642,439.5,OPC_52.5,52.5,0.0,0.0,not_applicable,263.7,175.9,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1273.4,Locally Available Sand,2.0,Straight Steel Fiber,195.0,13.0,0.2,not_applicable,0.0,175.8,PCE_HRWRA,43.9,Standard Curing,20.0,115.0,OPC_52.5
643,435.1,OPC_52.5,52.5,0.0,0.0,not_applicable,263.7,175.9,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,4.4,0.0,not_applicable,1273.4,Locally Available Sand,2.0,Straight Steel Fiber,195.0,13.0,0.2,not_applicable,0.0,175.8,PCE_HRWRA,43.9,Standard Curing,20.0,120.0,OPC_52.5
644,430.7,OPC_52.5,52.5,0.0,0.0,not_applicable,263.7,175.9,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,8.8,0.0,not_applicable,1273.4,Locally Available Sand,2.0,Straight Steel Fiber,195.0,13.0,0.2,not_applicable,0.0,175.8,PCE_HRWRA,43.9,Standard Curing,20.0,127.0,OPC_52.5
645,426.3,OPC_52.5,52.5,0.0,0.0,not_applicable,263.7,175.9,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,13.2,0.0,not_applicable,1273.4,Locally Available Sand,2.0,Straight Steel Fiber,195.0,13.0,0.2,not_applicable,0.0,175.8,PCE_HRWRA,43.9,Standard Curing,20.0,133.0,OPC_52.5
646,421.9,OPC_52.5,52.5,0.0,0.0,not_applicable,263.7,175.9,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,17.6,0.0,not_applicable,1273.4,Locally Available Sand,2.0,Straight Steel Fiber,195.0,13.0,0.2,not_applicable,0.0,175.8,PCE_HRWRA,43.9,Standard Curing,20.0,135.0,OPC_52.5
647,417.5,OPC_52.5,52.5,0.0,0.0,not_applicable,263.7,175.9,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,22.0,0.0,not_applicable,1273.4,Locally Available Sand,2.0,Straight Steel Fiber,195.0,13.0,0.2,not_applicable,0.0,175.8,PCE_HRWRA,43.9,Standard Curing,20.0,130.0,OPC_52.5
648,874.9,OPC_52.5,52.5,43.7,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1098.4,Locally Available Sand,2.0,not_applicable,0.0,,,not_applicable,0.0,202.1,PCE_HRWRA,45.9,Standard Curing,21.0,100.0,OPC_52.5
649,874.9,OPC_52.5,52.5,43.7,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1098.4,Locally Available Sand,2.0,Straight Steel Fiber,39.0,13.0,0.2,not_applicable,0.0,202.1,PCE_HRWRA,45.9,Standard Curing,21.0,115.0,OPC_52.5
650,874.9,OPC_52.5,52.5,43.7,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1098.4,Locally Available Sand,2.0,Straight Steel Fiber,78.0,13.0,0.2,not_applicable,0.0,202.1,PCE_HRWRA,45.9,Standard Curing,21.0,125.0,OPC_52.5
651,874.9,OPC_52.5,52.5,43.7,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1098.4,Locally Available Sand,2.0,Straight Steel Fiber,117.0,13.0,0.2,not_applicable,0.0,202.1,PCE_HRWRA,45.9,Standard Curing,21.0,132.0,OPC_52.5
652,874.9,OPC_52.5,52.5,43.7,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1098.4,Locally Available Sand,2.0,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,202.1,PCE_HRWRA,45.9,Standard Curing,21.0,145.0,OPC_52.5
653,874.9,OPC_52.5,52.5,43.7,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1098.4,Locally Available Sand,2.0,Straight Steel Fiber,195.0,13.0,0.2,not_applicable,0.0,202.1,PCE_HRWRA,45.9,Standard Curing,21.0,156.0,OPC_52.5
654,612.4,OPC_52.5,52.5,43.7,0.0,not_applicable,262.5,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1098.4,Locally Available Sand,2.0,not_applicable,0.0,,,not_applicable,0.0,202.1,PCE_HRWRA,45.9,Standard Curing,21.0,95.0,OPC_52.5
655,612.4,OPC_52.5,52.5,43.7,0.0,not_applicable,262.5,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1098.4,Locally Available Sand,2.0,Straight Steel Fiber,39.0,13.0,0.2,not_applicable,0.0,202.1,PCE_HRWRA,45.9,Standard Curing,21.0,100.0,OPC_52.5
656,612.4,OPC_52.5,52.5,43.7,0.0,not_applicable,262.5,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1098.4,Locally Available Sand,2.0,Straight Steel Fiber,78.0,13.0,0.2,not_applicable,0.0,202.1,PCE_HRWRA,45.9,Standard Curing,21.0,115.0,OPC_52.5
657,612.4,OPC_52.5,52.5,43.7,0.0,not_applicable,262.5,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1098.4,Locally Available Sand,2.0,Straight Steel Fiber,117.0,13.0,0.2,not_applicable,0.0,202.1,PCE_HRWRA,45.9,Standard Curing,21.0,128.0,OPC_52.5
658,612.4,OPC_52.5,52.5,43.7,0.0,not_applicable,262.5,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1098.4,Locally Available Sand,2.0,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,202.1,PCE_HRWRA,45.9,Standard Curing,21.0,135.0,OPC_52.5
659,612.4,OPC_52.5,52.5,43.7,0.0,not_applicable,262.5,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1098.4,Locally Available Sand,2.0,Straight Steel Fiber,195.0,13.0,0.2,not_applicable,0.0,202.1,PCE_HRWRA,45.9,Standard Curing,21.0,142.0,OPC_52.5
